runtimeMinutes,numVotes,label,director_id,writer_id,Year,title_language,sentiment_score,word_count,tomatometer_rating,audience_rating
81,3331,True,2257,4440,1985,14,0.0,2,67.0,63.0
108,15743,False,3028,5750,1984,14,0.0,3,13.0,45.0
93,3499,True,3714,7581,1984,23,0.0,3,67.0,63.0
140,13335,True,496,539,1984,10,0.0,5,67.0,63.0
105,387118,True,3408,253,1984,6,0.0,1,74.0,50.0
96,1299,False,1375,3581,1982,5,0.0,3,67.0,63.0
97,1865,True,3678,7504,1983,6,-0.125,5,67.0,63.0
98,8120,True,219,6671,1984,6,0.0,2,86.0,75.0
96,3368,False,2738,5479,1983,6,0.25,4,67.0,63.0
91,1416,False,706,2592,1984,21,0.0,1,25.0,21.0
118,469229,True,43,33,1984,6,0.0,7,84.0,81.0
97,3492,False,3839,6645,1984,6,0.0,2,67.0,63.0
99,9873,True,485,946,1984,10,-0.1,2,67.0,63.0
100,2417,False,378,8065,1984,14,0.0,1,71.0,31.0
88,1890,True,3175,3246,1985,8,0.0,5,67.0,63.0
141,5730,True,182,166,1984,6,0.5,2,100.0,89.0
107,4569,True,2857,3578,1985,6,0.5,3,67.0,63.0
105,1429,False,4107,3115,1984,6,0.0,3,67.0,63.0
93,2187,False,685,7335,1983,6,0.0,1,67.0,63.0
93,1745,False,334,3258,1984,14,0.0,3,67.0,63.0
98,13335,False,1054,8882,1985,6,0.0,4,67.0,63.0
91,224613,True,27,25,1984,6,0.0,5,15.0,43.0
113,13335,True,3343,96,1984,17,0.0,1,74.0,71.0
101,4451,True,498,489,1984,6,0.35,4,67.0,63.0
229,333775,True,261,363,1984,6,0.0,6,87.0,93.0
108,1477,False,1775,7726,1984,6,0.0,4,67.0,63.0
145,100864,True,122,2510,1984,6,0.0,2,97.0,94.0
164,13335,True,34,32,1984,6,0.0,4,76.0,78.0
111,11509,True,162,149,1984,6,0.0,4,89.0,83.0
126,10818,True,1292,5120,1984,31,0.0,4,67.0,63.0
90,2934,True,53,7886,1984,6,-0.4,2,77.0,79.0
180,2826,True,2838,9609,1984,24,0.0,1,67.0,63.0
101,13335,True,2171,3079,1984,6,0.0,3,90.0,81.0
103,1129,True,1015,5427,1984,11,0.0,7,67.0,63.0
100,4664,False,200,6158,1984,6,0.0,2,87.0,41.0
113,4269,False,1126,3400,1984,27,0.0,1,67.0,63.0
120,2565,True,133,9038,1984,31,0.0,3,67.0,63.0
107,826119,True,22,8768,1984,6,0.0,2,100.0,89.0
90,64256,True,126,1564,1984,6,0.04999999999999999,2,77.0,80.0
108,13335,True,144,135,1984,6,0.0,3,67.0,63.0
96,3449,False,997,3526,1984,6,0.0,3,67.0,63.0
98,13335,True,3142,8009,1984,21,0.85,5,67.0,63.0
81,2008,False,948,6210,1984,6,0.0,5,67.0,63.0
92,2641,False,1203,2043,1984,6,0.0,5,67.0,63.0
95,13335,False,1579,7585,1985,6,0.0,2,67.0,63.0
93,1527,False,3102,896,1985,28,0.0,2,33.0,25.0
95,3267,False,3081,5745,1985,6,-0.4,6,13.0,38.0
116,1127305,True,125,3114,1985,6,0.0,4,96.0,94.0
87,1079,True,3596,0,1984,6,0.0,2,94.0,78.0
97,43369,True,2030,3971,1985,5,0.15,3,67.0,63.0
97,376441,True,83,79,1985,6,0.0,3,89.0,92.0
171,13335,True,3973,5443,1986,14,0.0,2,67.0,63.0
94,91894,True,2665,6646,1985,10,0.0,1,65.0,86.0
154,83143,True,43,8472,1985,6,0.0,3,81.0,94.0
95,3745,False,2712,6843,1985,21,0.0,1,10.0,17.0
83,5585,False,108,104,1985,6,0.0,1,67.0,63.0
101,66989,True,289,265,1985,6,-0.2,4,81.0,75.0
82,1194,False,865,3807,1984,6,0.0,3,67.0,63.0
73,2219,False,4010,1702,1984,0,0.0,2,67.0,63.0
95,1930,False,77,5813,1985,6,0.0,1,67.0,63.0
94,13335,True,4015,8271,1986,12,0.0,2,67.0,63.0
94,6015,True,1433,4872,1985,31,0.0,4,67.0,63.0
53,1173,False,269,250,1985,6,0.0,5,67.0,63.0
81,9022,False,320,5081,1984,0,0.0,1,67.0,63.0
88,1359,False,1190,2009,1985,6,0.0,4,67.0,63.0
88,12838,False,3359,6762,1988,23,0.0,1,67.0,63.0
91,6997,False,2948,7259,1985,6,0.0,7,67.0,63.0
96,3835,True,2488,4040,1985,28,0.0,2,67.0,63.0
98,1491,False,71,3877,1985,6,0.0,2,67.0,63.0
114,2277,False,163,2115,1985,18,0.0,2,8.0,42.0
100,13252,False,2515,7585,1985,6,0.0,3,92.0,59.0
92,1310,False,4319,6618,1985,6,0.0,2,67.0,63.0
120,27829,True,173,3661,1985,27,0.0,1,67.0,63.0
88,1976,False,3913,3428,1985,14,0.0,4,67.0,63.0
98,1080,False,546,6884,1985,24,0.0,1,67.0,63.0
94,1791,True,2956,6502,1985,6,0.0,4,67.0,63.0
96,2133,False,176,3361,1985,13,0.0,1,67.0,63.0
120,10736,True,291,5788,1985,12,0.0,6,89.0,91.0
101,20636,True,337,1122,1985,26,0.0,5,67.0,63.0
86,1891,False,2024,7678,1985,6,-0.8,4,67.0,63.0
87,66717,False,3696,25,1985,6,0.0,8,41.0,33.0
85,16558,False,2434,7899,1985,6,0.0,4,67.0,63.0
144,2917,True,3888,6272,1985,14,0.0,2,67.0,63.0
124,1231,True,2127,4162,1984,27,0.0,2,67.0,63.0
136,13335,True,256,7573,1985,6,0.0,6,67.0,63.0
161,77040,True,280,6821,1985,31,0.0,3,59.0,83.0
98,1124,False,3262,2786,1985,7,0.0,3,67.0,63.0
115,5136,False,938,1447,1985,6,1.0,1,21.0,50.0
90,1153,True,2150,4201,1985,6,0.0,3,67.0,63.0
91,4438,False,1770,9641,1985,6,0.0,2,20.0,45.0
82,50378,True,16,16,1985,6,0.6,5,92.0,88.0
89,40554,False,1588,8755,1985,23,0.0,2,15.0,28.0
111,28509,True,2371,6210,1985,28,0.0,2,85.0,76.0
81,1773,True,813,2669,1985,28,0.0,4,67.0,63.0
105,10520,True,4042,8333,1985,9,0.0,1,67.0,63.0
106,1605,False,2006,3620,1984,6,0.0,1,50.0,52.0
85,3220,False,1953,10103,1986,31,0.0,1,67.0,63.0
109,2031,False,111,7872,1985,22,0.0,1,29.0,36.0
115,13335,True,3406,3241,1985,0,0.35,2,67.0,63.0
105,1048,True,1899,3635,1985,6,0.0,2,67.0,63.0
91,1513,False,1635,8941,1985,27,0.0,1,96.0,82.0
93,7399,False,1323,2326,1985,9,0.0,2,18.0,41.0
97,2546,True,2673,6203,1985,19,0.0,4,67.0,63.0
72,1649,False,2032,6004,1985,6,0.0,5,67.0,63.0
86,1149,False,389,4935,1985,6,0.1,4,67.0,63.0
96,2244,True,2946,6129,1986,6,0.0,2,67.0,63.0
185,20578,True,159,147,1986,10,0.0,2,67.0,63.0
99,2597,True,498,5777,1987,10,0.0,6,67.0,63.0
141,3177,True,3342,5947,1986,6,0.0,2,67.0,63.0
100,2289,True,4135,8524,1986,5,0.0,1,79.0,60.0
88,11241,False,2552,8186,1986,6,-0.6,3,10.0,39.0
104,2770,False,1579,1340,1986,6,0.0,2,67.0,63.0
92,1165,False,2707,12574,1986,24,0.0,2,67.0,63.0
83,1186,False,2728,225,1986,6,0.0,2,67.0,63.0
77,13718,False,3293,5803,1986,28,0.0,2,67.0,63.0
87,70908,False,1228,42,1986,7,0.0,1,14.0,42.0
99,15455,True,235,3092,1986,20,0.0,1,14.0,40.0
83,1255,False,334,6376,1986,14,0.0,3,67.0,63.0
95,2424,False,2920,772,1986,6,0.0,5,67.0,63.0
92,1991,False,3569,5854,1986,6,0.0,4,67.0,63.0
105,13335,False,2515,624,1986,0,0.0,1,8.0,32.0
96,171445,True,65,63,1986,6,0.8,2,92.0,83.0
95,6631,True,4049,8347,1986,12,0.0,2,67.0,63.0
125,5063,True,4,6552,1986,4,0.0,2,67.0,63.0
74,47842,True,2786,2538,1986,10,0.8,4,80.0,79.0
90,1797,False,2767,7069,1986,6,0.0,4,67.0,63.0
94,2462,False,2762,3428,1986,6,0.0,3,67.0,63.0
107,13335,True,16,16,1986,12,0.0,4,91.0,90.0
116,130640,True,2983,2844,1986,5,0.0,1,69.0,79.0
97,46000,True,1928,6835,1986,6,0.0,2,19.0,52.0
137,1467,True,1867,3569,1987,31,0.0,1,67.0,63.0
100,8640,False,237,5136,1986,26,0.0,3,82.0,56.0
117,14115,False,336,319,1986,28,0.0,2,20.0,56.0
105,19058,False,270,2345,1986,6,0.0,3,29.0,58.0
97,1989,False,227,7422,1986,6,0.0,2,67.0,63.0
105,5954,False,1863,8480,1986,28,0.0,3,67.0,63.0
110,13335,False,1972,3833,1986,24,0.0,3,67.0,63.0
104,16063,True,247,5013,1986,28,0.0,2,97.0,81.0
90,2588,False,1280,1126,1986,6,0.0,4,67.0,63.0
101,13335,False,1488,2677,1986,26,0.0,2,67.0,63.0
95,1532,False,2812,5578,1983,31,0.0,3,67.0,63.0
118,6929,False,464,6652,1986,6,-0.3,3,57.0,40.0
89,13335,True,714,509,1986,6,0.0,1,67.0,63.0
99,2353,False,989,5355,1987,6,0.0,6,67.0,63.0
93,1576,False,4004,4454,1986,6,0.0,3,67.0,63.0
87,3065,True,2629,7919,1986,23,-0.2,3,67.0,63.0
83,44440,False,3181,7498,1986,6,0.0,6,40.0,39.0
91,26551,False,221,3437,1986,5,-0.125,5,67.0,63.0
105,4710,False,1426,2506,1986,5,0.0,1,13.0,37.0
98,1662,False,861,1276,1985,6,0.0,2,67.0,63.0
94,2421,False,1372,2181,1986,31,0.0,3,25.0,64.0
122,20712,True,45,9025,1986,20,0.0,1,88.0,86.0
90,1738,False,1693,6683,1985,6,0.0,2,67.0,63.0
90,5894,False,1533,5148,1986,6,0.16,2,0.0,33.0
100,1536,False,1368,7196,1987,10,0.0,2,67.0,63.0
74,3217,False,1626,3000,1986,6,0.0,3,67.0,63.0
114,13335,True,2127,4162,1985,28,0.0,1,100.0,93.0
98,6561,False,298,8787,1986,6,0.0,3,67.0,63.0
82,10060,False,977,6004,1986,18,0.0,1,67.0,63.0
89,6427,True,1006,1615,1986,6,0.35,2,78.0,83.0
100,3335,False,360,4293,1986,6,0.0,4,36.0,67.0
89,2396,False,2773,6487,1986,6,0.0,3,67.0,63.0
89,3475,False,758,8608,1987,0,0.0,2,67.0,63.0
106,9943,True,62,8907,1987,27,0.0,3,67.0,63.0
90,8604,False,1579,1340,1987,6,0.0,5,67.0,63.0
101,3751,True,2260,4446,1987,6,0.0,2,67.0,63.0
113,85184,True,101,97,1987,12,0.0,2,79.0,81.0
90,2768,False,2160,8089,1987,21,0.0,1,50.0,47.0
92,2918,False,2021,7137,1987,6,0.0,4,71.0,63.0
100,19782,True,3617,304,1987,3,0.0,1,77.0,82.0
82,2050,True,2696,5342,1989,19,0.0,2,67.0,63.0
88,1139,False,3382,1583,1987,8,0.0,2,67.0,63.0
90,24998,True,3391,5587,1987,6,0.30625,4,67.0,63.0
155,13335,True,2691,7417,1986,5,0.0,2,67.0,63.0
80,1179,False,2146,8699,1987,6,0.0,6,67.0,63.0
117,3224,False,288,7386,1986,28,0.0,1,67.0,63.0
97,3400,False,136,7977,1987,14,0.0,2,67.0,63.0
90,13335,False,803,6348,1987,6,0.0,3,67.0,63.0
92,3143,False,252,5222,1987,6,0.0,2,67.0,63.0
85,2721,False,3293,6970,1987,5,0.0,2,67.0,63.0
77,1564,False,1648,5683,1987,6,0.0,2,67.0,63.0
118,9937,True,78,74,1988,6,0.0,3,67.0,63.0
122,1739,True,1919,0,1987,27,0.0,6,67.0,63.0
93,9959,False,860,1274,1987,6,0.0,4,52.0,39.0
94,1900,False,155,2281,1987,29,0.0,1,0.0,39.0
134,2036,True,11,8721,1987,6,0.0,3,67.0,63.0
104,1556,True,2065,4044,1987,6,0.5,3,67.0,63.0
88,1171,False,3486,5786,1987,14,0.0,3,67.0,63.0
107,5073,True,2440,7536,1987,27,0.0,1,67.0,63.0
90,1089,False,2114,8532,1987,13,0.0,1,67.0,63.0
96,4263,False,3706,7570,1987,6,-0.2916666666666667,4,14.0,45.0
101,13335,False,3424,212,1986,6,0.0,1,87.0,94.0
96,3401,False,3232,4146,1987,9,0.0,2,11.0,50.0
97,5995,False,3270,6224,1987,6,0.0,3,67.0,63.0
128,68656,True,122,2672,1987,5,0.0,3,98.0,93.0
121,5141,True,4259,10778,1987,8,0.0,3,67.0,63.0
102,21895,True,95,4423,1987,6,0.0,3,96.0,79.0
96,2317,True,2436,4988,1987,27,0.0,1,67.0,63.0
85,8221,False,4161,177,1987,10,0.0,3,9.0,20.0
109,248539,True,204,1289,1987,6,0.0,2,81.0,86.0
102,11832,True,52,52,1987,6,0.0,3,100.0,82.0
107,2769,False,291,268,1987,6,0.4,3,67.0,63.0
98,13335,True,1116,5225,1987,13,0.0,3,67.0,63.0
90,1031,True,4324,0,1987,12,0.0,4,67.0,63.0
116,1036,True,366,6054,1987,6,-0.09999999999999998,6,67.0,63.0
98,2684,False,3644,3003,1987,28,0.2857142857142857,3,67.0,63.0
90,31030,False,1805,3422,1987,10,0.0,1,21.0,55.0
96,2438,False,2851,105,1986,6,0.0,4,67.0,63.0
100,1954,False,1995,3266,1987,6,0.0,3,67.0,63.0
166,3003,True,4326,8981,1988,19,0.0,4,67.0,63.0
83,4000,False,162,149,1987,11,0.0,1,45.0,26.0
114,38491,True,329,3159,1987,24,0.0,3,90.0,82.0
157,13335,True,144,6885,1987,4,0.0,3,67.0,63.0
153,4340,True,342,4775,1984,5,0.0,1,20.0,42.0
88,41984,False,1446,7498,1987,6,0.0,6,67.0,63.0
105,5971,True,219,374,1987,22,0.0,4,67.0,63.0
88,1197,False,761,1674,1987,6,0.5,3,67.0,63.0
84,3031,False,2575,7658,1989,22,0.0,2,67.0,63.0
102,246467,True,120,5770,1987,21,0.0,1,48.0,49.0
79,1766,False,2322,4575,1987,6,0.0,2,67.0,63.0
115,4931,False,186,117,1987,6,0.0,2,67.0,63.0
92,1520,False,4127,6249,1987,13,0.0,2,20.0,54.0
85,2061,False,3465,7011,1987,6,0.0,1,67.0,63.0
74,1468,False,1410,2478,1987,6,0.0,5,67.0,63.0
101,1161,False,378,8036,1987,12,0.0,2,15.0,43.0
103,19598,True,2853,5977,1988,6,0.0,3,82.0,79.0
101,4955,False,2041,5001,1987,0,0.0,2,67.0,63.0
86,2500,False,544,7119,1987,6,0.2,4,67.0,63.0
88,1387,False,361,338,1987,6,0.0,3,67.0,63.0
83,5584,False,1717,3223,1987,5,0.0,4,20.0,31.0
95,12469,False,2534,4733,1987,6,0.0,3,67.0,63.0
105,13335,False,2773,8262,1987,21,0.0,2,67.0,63.0
97,11642,True,2178,7986,1987,6,0.16,3,67.0,73.0
110,1483,False,2690,282,1987,6,-0.3888888888888889,4,67.0,63.0
119,297505,True,67,5743,1987,6,0.0,2,82.0,89.0
126,13335,True,45,43,1987,6,0.0,2,79.0,81.0
92,9982,False,215,2896,1987,6,0.0,3,38.0,47.0
107,42611,True,3452,6976,1987,6,0.0,2,67.0,63.0
97,1068,False,4221,8758,1987,9,0.0,4,67.0,63.0
88,3717,True,4085,8427,1988,9,0.0,1,67.0,63.0
120,13335,True,1314,0,1989,17,0.0,3,67.0,63.0
93,4532,False,1586,6670,1988,13,0.0,2,29.0,46.0
95,3739,False,3946,8124,1988,30,0.0,1,67.0,63.0
84,2492,False,1619,2570,1989,6,0.0,2,67.0,63.0
91,1908,False,2479,9442,1988,7,0.0,4,67.0,63.0
90,3474,False,2055,8401,1987,6,0.0,2,67.0,63.0
72,6682,True,2257,4440,1988,5,0.0,1,67.0,63.0
153,2614,True,3775,7720,1987,9,0.0,1,67.0,63.0
80,3816,False,1590,2345,1988,6,-0.6999999999999998,2,67.0,63.0
104,210527,True,270,7766,1988,28,0.0,1,97.0,82.0
94,2397,False,2078,6432,1988,6,0.0,2,67.0,63.0
107,13335,False,938,5608,1988,6,0.35000000000000003,4,67.0,63.0
108,52078,True,474,463,1988,3,0.0,2,97.0,82.0
93,1344,False,1064,3356,1987,0,0.0,1,8.0,44.0
98,15346,False,655,8186,1988,3,0.0,2,4.0,18.0
175,6630,True,489,13746,1988,1,0.0,2,100.0,88.0
90,2943,False,2505,4943,1989,6,0.0,8,67.0,63.0
97,4004,False,1354,8170,1988,12,-0.5,2,33.0,29.0
77,2319,False,977,2572,1987,3,0.0,2,67.0,63.0
105,3283,True,1362,2803,1988,14,0.0,1,62.0,83.0
104,82808,False,329,3426,1988,9,0.0,1,60.0,44.0
116,16088,False,3237,1395,1988,31,0.0,3,33.0,35.0
88,13335,False,334,8096,1990,14,0.0,1,67.0,63.0
139,1009,True,3771,4341,1988,10,0.0,3,67.0,63.0
119,19805,True,113,107,1988,5,0.0,3,86.0,80.0
105,1855,False,134,4534,1988,6,0.3,2,67.0,63.0
88,35743,False,977,5574,1988,6,0.06818181818181818,8,67.0,63.0
88,13335,False,2773,5497,1988,5,0.0,1,67.0,63.0
104,1667,False,99,12713,1988,6,0.7,3,67.0,63.0
94,13335,False,2312,8198,1987,3,0.0,1,67.0,63.0
103,2055,True,3661,7464,1988,11,0.0,1,67.0,63.0
124,1573,True,3969,8173,1988,27,0.0,5,67.0,63.0
140,1701,True,3888,7983,1988,9,0.0,1,67.0,63.0
96,3816,False,3911,7551,1988,6,0.0,4,0.0,37.0
90,1642,False,3613,4485,1988,17,0.0,4,67.0,63.0
108,5055,True,462,450,1988,6,0.16,2,67.0,63.0
75,3281,False,3233,4875,1988,6,0.0,3,67.0,63.0
97,3301,False,1987,3867,1988,6,0.0,2,67.0,63.0
101,18936,True,62,8030,1988,19,0.0,3,67.0,63.0
91,6583,False,3758,6199,1988,3,0.7,3,0.0,30.0
105,2962,True,2673,5301,1988,5,0.0,2,67.0,63.0
87,21976,True,253,6536,1988,19,0.25,5,67.0,63.0
84,19208,True,253,6536,1988,23,0.0,5,67.0,63.0
69,84873,True,863,3205,1988,6,0.0,4,67.0,63.0
164,55361,True,42,268,1988,6,0.0,5,81.0,84.0
99,1610,True,1380,2414,1988,10,0.0,2,67.0,63.0
357,1106,True,1484,2653,1987,14,-0.1875,2,67.0,63.0
108,1456,False,116,3234,1988,6,0.0,3,67.0,63.0
93,1442,False,2056,2115,1988,6,0.0,2,50.0,41.0
105,25922,False,161,6892,1988,6,-0.25,5,19.0,30.0
85,162007,True,314,6680,1988,6,0.0,9,88.0,84.0
86,12391,True,3881,7958,1988,22,0.0,1,22.0,80.0
81,2420,False,3293,3683,1988,6,0.0,4,67.0,63.0
82,2345,False,492,8443,1987,5,0.0,4,67.0,63.0
96,17446,True,54,1387,1988,10,0.0,2,93.0,82.0
95,13430,True,127,2491,1987,24,0.0,2,85.0,88.0
98,18156,False,3685,2826,1988,5,0.0,2,17.0,22.0
99,8197,True,3395,6909,1988,19,0.0,1,56.0,81.0
87,13335,False,3092,6158,1988,6,0.0,4,14.0,49.0
87,1245,False,3297,6633,1989,19,0.0,2,67.0,63.0
91,2419,False,1780,3355,1988,8,0.0,1,11.0,27.0
133,13335,True,262,999,1988,13,0.0,2,89.0,90.0
102,127431,False,400,5054,1988,27,0.0,2,39.0,45.0
98,7079,False,1318,6424,1988,6,0.0,5,0.0,49.0
116,15401,True,264,2939,1988,6,-0.1,3,85.0,68.0
92,3514,False,1637,10018,1988,6,0.0,1,67.0,63.0
83,4954,False,540,3226,1988,6,0.0,1,42.0,37.0
97,14296,False,3620,3468,1988,6,0.0,3,15.0,50.0
106,12554,False,83,79,1988,6,0.0,4,40.0,52.0
110,13352,True,45,43,1988,8,0.0,2,82.0,81.0
93,4053,False,1583,7105,1988,8,0.0,1,60.0,46.0
96,1021,False,306,7747,1988,6,0.0,2,67.0,63.0
94,122365,True,23,22,1988,6,0.13636363636363635,2,86.0,79.0
93,13335,False,608,683,1989,5,0.0,1,58.0,58.0
99,5843,True,2178,0,1988,6,0.0,4,62.0,86.0
123,1595,True,4298,8921,1988,11,0.0,2,67.0,63.0
87,2640,False,3149,6290,1988,6,0.0,2,67.0,63.0
99,4194,False,2437,5366,1988,5,0.0,1,67.0,63.0
104,1965,False,3265,8123,1988,10,0.0,1,67.0,63.0
126,52507,True,76,6800,1988,6,0.0,5,92.0,82.0
93,1569,False,3233,3172,1990,14,0.0,1,67.0,63.0
89,5308,False,3874,2053,1989,6,0.0,5,67.0,63.0
120,2759,True,769,1058,1989,6,-0.1875,4,67.0,63.0
157,4622,True,2054,8828,1989,5,0.0,4,67.0,63.0
108,4328,True,498,489,1990,6,0.0,4,67.0,63.0
86,13335,False,1222,1977,1988,6,0.0,6,67.0,63.0
111,47393,True,49,47,1989,6,0.0,2,67.0,63.0
120,97795,True,91,86,1989,6,0.2857142857142857,4,93.0,90.0
126,5227,True,4239,8788,1989,6,0.0,3,67.0,63.0
100,22758,False,3929,5629,1988,6,0.43333333333333335,4,68.0,42.0
85,1457,False,705,7863,1989,6,0.0,3,67.0,63.0
89,1084,False,2755,9250,1988,6,0.0,2,67.0,63.0
105,22368,False,4106,4868,1989,6,0.8,3,67.0,63.0
91,1282,False,519,1442,1989,6,0.0,5,67.0,63.0
80,5548,True,3401,0,1989,6,0.0,3,94.0,91.0
105,2380,False,3822,8812,1988,6,0.0,3,67.0,63.0
104,12374,False,4116,8484,1988,6,0.0,4,67.0,63.0
168,1932,True,3662,7469,1994,24,0.0,1,67.0,63.0
108,1581,False,3203,2484,1989,6,0.0,4,67.0,63.0
100,1852,False,2371,1927,1989,6,0.0,3,67.0,63.0
95,3866,False,865,1307,1989,6,0.0,3,0.0,27.0
86,2203,False,2030,7426,1989,6,0.0,5,67.0,63.0
96,2565,False,3875,1411,1989,6,0.0,4,67.0,63.0
94,1351,True,4289,8878,1989,13,0.0,6,67.0,63.0
120,2889,False,2171,1924,1989,6,0.0,2,68.0,37.0
112,1601,False,2773,6487,1990,6,-0.6,6,67.0,63.0
97,8264,False,3100,7470,1989,6,0.0,3,25.0,28.0
100,1224,False,2541,5022,1988,6,-0.1,7,61.0,51.0
101,3527,False,1489,2678,1989,26,0.0,5,67.0,63.0
108,13335,True,146,7324,1989,6,0.0,3,69.0,85.0
80,13335,True,1684,7369,1989,12,0.0,2,67.0,63.0
83,249723,True,1167,4043,1989,6,-0.1875,3,93.0,88.0
103,135274,True,2919,5808,1989,6,0.0,3,98.0,88.0
107,66220,True,4129,8513,1989,12,0.0625,2,83.0,84.0
110,2231,True,3549,5853,1989,6,0.0,2,67.0,63.0
120,1214,True,1790,3396,1990,27,0.0,1,67.0,63.0
102,1059,True,3438,6502,1989,6,0.0,2,67.0,63.0
107,3096,True,267,1717,1990,6,0.0,2,67.0,63.0
92,3298,False,1472,6751,1988,31,0.0,1,67.0,63.0
103,71957,True,502,1491,1989,6,0.0,3,98.0,92.0
110,27376,True,85,81,1989,2,0.0,2,89.0,87.0
116,1220,False,1411,846,1981,6,0.0,3,67.0,63.0
119,13335,False,3321,6698,1989,0,0.1,2,42.0,48.0
92,2467,False,4030,8443,1989,5,0.0,3,67.0,63.0
89,2514,True,2956,5891,1989,12,0.0,3,67.0,63.0
89,1883,False,3220,8086,1989,18,-0.2,4,67.0,63.0
97,2170,False,3726,6224,1990,6,0.0,6,67.0,63.0
104,1325,True,4332,8988,1989,6,0.0,4,67.0,63.0
107,1243,False,1064,7611,1989,31,0.0,3,67.0,63.0
113,1066,False,1500,3065,1989,6,0.0,3,100.0,61.0
92,13335,False,3706,7570,1989,5,0.0,2,67.0,63.0
100,86849,True,192,180,1989,28,0.0,2,98.0,85.0
108,7768,True,1743,7143,1989,29,0.0,2,73.0,86.0
90,1435,False,2782,2985,1989,6,-0.575,2,67.0,63.0
104,14389,True,1916,8082,1989,6,0.0,3,67.0,63.0
124,1003,False,2132,4212,1989,6,0.13636363636363635,4,22.0,69.0
102,2612,False,2599,1010,1989,21,0.0,1,25.0,29.0
94,3258,False,236,8499,1988,6,0.0,2,57.0,15.0
103,11467,True,255,239,1989,9,-0.8,2,67.0,63.0
97,2552,False,237,3347,1990,6,0.6,2,67.0,63.0
90,1193,True,4330,0,1988,6,0.2,5,67.0,63.0
102,4625,False,2255,6944,1989,6,0.0,10,67.0,63.0
100,91079,True,83,79,1989,21,0.0,2,61.0,76.0
90,2122,False,1179,1979,1989,6,0.0,2,67.0,63.0
174,8791,True,345,7260,1990,6,0.0,1,67.0,63.0
150,2923,True,3372,7571,1990,11,0.0,1,67.0,63.0
128,13335,True,262,246,1990,23,0.0,1,85.0,77.0
111,1503,False,3091,3631,1990,19,0.0,1,67.0,63.0
103,1655,False,2024,3947,1989,6,-0.16666666666666666,2,67.0,63.0
105,1181,True,3788,7744,1988,20,0.0,3,67.0,63.0
97,14048,False,329,3045,1990,3,0.0,2,67.0,63.0
98,5125,True,355,334,1990,10,0.0,3,67.0,63.0
88,2366,False,1580,6342,1988,6,0.0,2,67.0,63.0
89,18353,False,3568,2868,1990,6,0.0,2,67.0,63.0
95,1550,False,877,1331,1990,6,0.0,3,67.0,63.0
111,7301,False,3080,6893,1990,6,0.0,6,11.0,40.0
96,1851,False,4221,8758,1990,5,0.0,1,67.0,63.0
103,2811,False,2977,9998,1990,6,0.0,3,67.0,63.0
105,467539,True,60,368,1990,6,0.0,2,90.0,91.0
109,2244,True,2840,5656,1987,6,0.0,2,32.0,30.0
97,1162,False,3406,542,1990,2,0.3,2,67.0,63.0
83,7866,False,279,433,1990,5,0.0,2,6.0,32.0
105,6390,True,355,8178,1990,10,0.0,3,67.0,63.0
83,13335,False,3269,8737,1990,6,0.0,2,67.0,63.0
96,29150,False,2711,5612,1990,6,-0.2916666666666667,3,38.0,47.0
103,522658,True,189,79,1990,14,0.0,2,65.0,80.0
135,190578,True,271,7457,1990,6,0.0,5,89.0,88.0
109,13335,False,2619,1818,1990,21,0.0,1,25.0,21.0
118,1365,True,4104,322,1990,19,0.0,1,67.0,63.0
106,1339,False,2677,133,1990,6,0.0,5,67.0,63.0
97,3827,True,3213,2082,1990,6,-0.05,4,87.0,84.0
81,45944,False,338,4160,1990,6,0.0,4,13.0,32.0
192,11981,True,735,955,1989,27,0.0,3,67.0,63.0
90,7042,False,2662,1979,1990,21,0.0,3,67.0,63.0
82,9501,True,2513,4968,1990,6,0.0,3,67.0,63.0
90,2359,False,2531,7598,1990,6,0.0,3,67.0,63.0
112,3034,True,403,1676,1990,24,0.0,1,67.0,63.0
104,1713,False,3570,7255,1990,20,0.0,2,50.0,45.0
107,198018,True,286,212,1990,6,0.0,1,90.0,89.0
124,7564,True,325,71,1989,6,0.0,2,67.0,63.0
113,13335,False,3927,3358,1990,6,0.0,2,19.0,42.0
71,14395,True,2609,0,1990,6,0.0,3,98.0,88.0
100,4892,True,3142,8914,1989,6,0.0,3,67.0,63.0
119,307984,True,464,4943,1990,6,0.25,2,63.0,68.0
105,2039,True,376,8990,1990,5,0.0,3,83.0,84.0
80,8604,False,2621,5177,1990,10,0.0,1,0.0,36.0
117,84349,False,2296,3479,1990,6,0.0,2,67.0,63.0
120,26716,False,28,7765,1990,6,0.0,2,84.0,70.0
90,1270,False,117,7494,1990,6,0.0,5,67.0,63.0
87,2673,False,469,3353,1990,28,0.0,2,67.0,63.0
112,1894,False,3569,1325,1990,6,0.0,2,67.0,63.0
118,13335,True,3973,8184,1990,14,0.4166666666666667,2,48.0,53.0
112,3475,True,1100,1836,1990,5,0.0,2,67.0,63.0
96,13335,True,4026,8287,1990,18,0.0,1,86.0,75.0
101,1084,False,3084,4690,1990,6,0.0,2,67.0,63.0
92,1662,False,949,4709,1991,6,0.0,5,67.0,63.0
93,1687,False,3293,8180,1991,14,0.0,2,67.0,63.0
100,20706,True,4240,8789,1990,13,0.1,4,67.0,63.0
100,13335,False,4006,8248,1990,6,0.0,3,67.0,63.0
92,2216,False,1993,668,1991,6,0.0,4,67.0,63.0
