tconst,Unnamed: 0,primaryTitle,startYear,endYear,runtimeMinutes,numVotes,label,director_id,writer_id
tt3478962,8128,My King,2015,,124,12363.0,True,nm0494069,nm0494069
tt3486080,8132,Lancaster Skies,2019,,98,0.0,False,nm5098915,nm4957841
tt3487610,8134,Malevolence 3: Killer,2018,,89,2506.0,False,nm1496042,nm1496042
tt3487994,8135,Bloodsucking Bastards,2015,,86,5876.0,False,nm0640031,nm1234853
tt3488056,8136,10.0 Earthquake,2014,,88,2156.0,False,nm3050537,nm1085933
tt3496372,8142,Thé Intrúdérs,2015,,92,3092.0,False,nm2002381,nm4812740
tt3499048,8144,Gueros,2014,,106,3907.0,True,nm2091911,nm3998715
tt3503840,8150,Absolution,2015,,96,3362.0,False,nm0915394,nm0915394
tt3510372,8154,Éxcúsé My Frénch,2014,,99,4300.0,True,nm1782844,nm1782844
tt3521192,8163,Crimean,2014,,114,1266.0,True,nm3867801,nm4735990
tt3538766,8172,Messi,2014,,93,3850.0,True,nm0407067,nm1422783
tt3557406,8185,Don't Grow Up,2005,2015,81,1168.0,False,nm0688490,nm1136191
tt3707104,8260,Miné,2016,,106,16979.0,False,nm1764586,nm1760853
tt3711164,8262,Sathuranga Vettai,2014,,145,3041.0,True,nm6474441,\N
tt3733778,8277,Pay the Ghost,2015,,94,16931.0,False,nm0248942,nm0443024
tt3735554,8281,Freetown,2015,,113,1255.0,False,nm1271233,nm1271233
tt3742378,8285,The Second Mother,2005,2015,112,14245.0,True,nm1155957,nm1155957
tt3748440,8290,Blúé Mớúntáin Státé: Thé Risé ớf Thádlánd,2016,,90,15337.0,False,nm0002973,nm2024927
tt3752930,8293,Déárést,2014,,128,0.0,True,nm0151066,nm3369882
tt3774802,8298,Pandemic,2016,,91,9197.0,False,nm2986811,nm3986004
tt3781616,8301,Checkmate,2015,,102,1327.0,False,nm1914394,nm6548496
tt3801252,8307,Ná Málớớm Áfráád,2014,,137,4012.0,True,nm6567539,nm6567539
tt3810932,8310,Drushyam,2014,,150,4073.0,True,nm0820266,nm6579579
tt3822388,8319,Madras,2014,,156,4116.0,True,nm3163794,nm3163794
tt3860294,8338,Ogni maledetto Natale,2014,,95,1108.0,False,nm0161904,nm0892979
tt3894344,8348,Sivas,2005,2014,97,3263.0,True,nm4340623,nm4340623
tt3961964,8372,Raining Hell,2015,,85,3808.0,True,nm0409079,nm0409079
tt4028134,8403,Lake Fear,2014,,89,2028.0,False,nm5426690,nm5427808
tt4076058,8426,Wé Áré Yớúng. Wé Áré Strớng.,2014,,123,0.0,True,nm2546059,nm2546059
tt4086018,8436,Charming,2018,,85,3331.0,False,nm1093728,nm1093728
tt4116284,8443,The Lego Batman Movie,2017,,104,139797.0,True,nm0003021,nm4243936
tt4126568,8448,Open Water 3: Cage Dive,2017,,80,4309.0,False,nm4726966,nm7072248
tt4158594,8464,Boar,2017,,96,3122.0,False,nm4285728,nm4285728
tt4176556,8472,Twớ Friénds,2015,,100,1796.0,False,nm0308039,nm0393394
tt4209788,8491,Molly's Game,2017,,140,158727.0,True,nm0815070,nm6591098
tt4217392,8492,Kung Fu Yoga,2017,,107,9800.0,False,nm0867262,nm0867262
tt4269118,8507,Seven in Heaven,2018,,94,2642.0,False,nm0001177,nm0001177
tt4281724,8511,Terrifier,2016,,82,16742.0,False,nm2093171,nm2093171
tt4295992,8517,Seni Seviyorum Adamim,2014,,100,1022.0,False,nm2364318,nm1761101
tt4297380,8518,Theresa & Allison,2019,,120,1995.0,False,nm0456031,nm5988492
tt4307692,8524,Traumfrauen,2015,,109,2437.0,False,nm2873754,nm2873754
tt4316236,8528,The Black Panthers: Vanguard of the Revolution,2015,,115,0.0,True,nm0625747,nm0625747
tt4323370,8529,Survivors Guide To Prison,2018,,102,1135.0,True,nm2288785,nm2288785
tt4375438,8552,The Club,2015,,98,10728.0,True,nm1883257,nm7076461
tt4435082,8577,Running Wild,2017,,99,1373.0,False,nm1156199,nm0748861
tt4476736,8593,Hámlét,2015,,217,2110.0,True,nm0521730,nm0000636
tt4510398,8603,4Got10,2015,,84,2192.0,False,nm1914394,nm3741595
tt4559006,8620,Ae Dil Hai Mushkil,2016,,158,22504.0,False,nm0424103,nm1145539
tt4575576,8626,Christopher Robin,2018,,104,74017.0,True,nm0286975,nm0425756
tt4621256,8639,South Bureau Homicide,2005,2016,78,1974.0,True,nm6116479,nm6116479
tt4686108,8662,Love Beats Rhymes,2017,,106,1035.0,False,nm0753526,nm1777773
tt4686862,8663,Almost Adults,2016,,90,2906.0,False,nm3282636,nm6559399
tt4705740,8668,Ghosts of Darkness,2017,,82,1873.0,False,nm3515157,nm3515157
tt4729430,8675,Klaus,2019,,96,125968.0,True,nm0655053,nm2082813
tt4791276,8698,Down River,2018,,70,1973.0,False,nm5403004,nm0755274
tt4797436,8701,Jack Goes Home,2016,,100,2311.0,False,nm0215281,nm0215281
tt4862506,8718,Thé Hớlly Káné Éxpérimént,2017,,103,2194.0,False,nm1468487,nm3981016
tt4864624,8720,Hớllớw in thé Lánd,2017,,92,1773.0,False,nm1785988,nm1785988
tt4881578,8728,Zappa,2020,,129,2561.0,True,nm0935664,\N
tt4934950,8752,Talvar,2015,,132,33776.0,True,nm1126068,nm2870301
tt4943992,8758,Mántớ,2015,,127,1161.0,True,nm2557565,nm3679226
tt4955566,8760,Almost Friends,2016,,101,4953.0,False,nm1667854,nm1667854
tt4971824,8766,Very Big Shot,2015,,107,1377.0,True,nm5073582,nm5474649
tt4991112,8774,They Remain,2018,,102,1363.0,False,nm3664884,nm7624912
tt4994736,8776,My Mother's Wound,2005,2016,120,3477.0,True,nm1560896,nm3635405
tt5004766,8778,Birdboy: The Forgotten Children,2015,,76,2429.0,True,nm4180240,nm4180240
tt5046534,8790,Felix Manalo,2015,,178,0.0,True,nm0482774,nm7601024
tt5059406,8793,I Am the Pretty Thing That Lives in the House,2016,,89,14181.0,False,nm0674020,nm0674020
tt5073620,8800,Below Her Mouth,2016,,94,11654.0,False,nm0611983,nm7621163
tt5128266,8825,10 Éndráthúkúllá,2015,,144,1321.0,False,nm1703877,nm1703877
tt5129682,8828,King Cobra,2016,,91,8808.0,False,nm0446539,nm7977497
tt5157030,8833,Keeper of Darkness,2015,,105,1154.0,False,nm0156533,nm0947813
tt5162658,8840,Gold,2017,,103,1646.0,False,nm0246503,nm0246503
tt5187886,8849,Abracadabra,2017,,96,2479.0,False,nm0074311,nm0074311
tt5189828,8850,Mohawk,2017,,91,1506.0,False,nm0313295,nm1884371
tt5222918,8861,The Other Side of Hope,2017,,100,11756.0,True,nm0442454,nm0442454
tt5255710,8872,Sánám Téri Kásám,2016,,154,12268.0,True,nm1066482,nm1066482
tt5258324,8873,Atelophobia: Chapter 2,2018,,75,1235.0,False,nm5619726,nm5619726
tt5338644,8907,Mrs. Hyde,2017,,95,1461.0,False,nm0102516,nm0829044
tt5458088,8933,Kammatti Paadam,2016,,177,4447.0,True,nm1056059,nm5481625
tt5461944,8937,Hớtél Múmbái,2018,,123,59475.0,True,nm2285536,nm2285536
tt5464234,8939,Kill Switch,2017,,91,8492.0,False,nm4914022,nm0634811
tt5473090,8945,Swinging Safari,2018,,97,2423.0,False,nm0254632,nm0254632
tt5478478,8949,Hostiles,2005,2017,134,79543.0,True,nm0178376,nm0829329
tt5481984,8951,Sinister Squad,2005,2016,90,1074.0,False,nm2877888,nm2877888
tt5505188,8959,Ali Kundilli 2,2016,,102,1009.0,False,nm1147588,nm7351488
tt5510934,8960,The Unnamed,2005,2016,100,4848.0,True,nm2609716,nm2609716
tt5526028,8966,Dớú Kyú Séi: Clássmátés,2016,,60,0.0,True,nm2638876,nm8750616
tt5539054,8971,You Get Me,2005,2017,89,12566.0,False,nm2979453,nm1397787
tt5563324,8979,Intrusion,2021,,92,12047.0,False,nm1270069,nm2133655
tt5598292,8996,Polaroid,2019,,88,13224.0,False,nm2209002,nm2209002
tt5662550,9017,Dead Trigger,2017,,91,1088.0,False,nm0191242,nm0934698
tt5679554,9023,Cớffin 2,2017,,101,4558.0,False,nm0872564,nm0872564
tt5680626,9024,30 Yéárs Ágớ,2016,,145,1941.0,True,nm1044696,nm1637154
tt5716280,9046,Welcome the Stranger,2018,,94,2062.0,False,nm0446539,nm0446539
tt5723272,9053,In the Fade,2017,,106,31160.0,True,nm0015359,nm0006737
tt5726086,9055,Insidiớús: Thé Lást Kéy,2005,2018,103,57356.0,False,nm0733263,nm1191481
tt5805252,9085,Budhia Singh: Born to Run,2016,,112,1462.0,True,nm8213254,nm8213254
tt5810122,9089,Lét Hér Ớút,2016,,89,1672.0,False,nm2970236,nm2164964
tt5910350,9124,Çalgi Çengi Ikimiz,2017,,116,4501.0,False,nm3252853,nm5189244
tt5929654,9131,Think Liké á Dớg,2020,,91,1536.0,False,nm0432627,nm0432627
tt5940448,9134,Bláck Créék,2017,,80,1662.0,False,nm4781704,nm4781704
tt6002232,9157,Custody,2017,,93,8895.0,True,nm0499488,nm0499488
tt6043072,9163,Untogether,2018,,98,1494.0,False,nm1788301,nm1788301
tt6076366,9177,Aandavan Kattalai,2016,,151,2605.0,True,nm4359637,nm4359637
tt6081632,9178,Marie-Francine,2017,,95,1153.0,False,nm0501256,nm0501256
tt6197494,9217,Malicious,2018,,90,3744.0,False,nm1033667,nm1033667
tt6203570,9220,Mountain,2017,,74,3993.0,True,nm2636350,nm2636350
tt6211580,9222,"Thé Gớớd, thé Bád, thé Cớrny",2017,,105,2000.0,False,nm0702600,nm0702600
tt6214722,9225,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,2018,,97,1204.0,True,nm0452772,nm0452772
tt6215044,9226,Oceans Rising,2017,,87,1821.0,False,nm0513771,nm0513771
tt6330052,9255,Gáúgúin: Vớyágé tớ Táhiti,2017,,102,2019.0,False,nm1435120,nm0221613
tt6421110,9282,Proud Mary,2018,,89,9647.0,False,nm0619836,nm0031078
tt6502956,9301,Yúcátán,2018,,129,0.0,False,nm0600409,nm0600409
tt6506264,9302,The Colony,2005,2021,104,4335.0,False,nm2959497,nm2854538
tt6511932,9306,The Beach Bum,2005,2019,95,20996.0,False,nm0005101,nm0005101
tt6593054,9329,Drive,2019,,147,7374.0,False,nm1160374,nm1160374
tt6598072,9330,The Ranger,2005,2018,77,2166.0,False,nm3525861,nm3525861
tt6673840,9350,Spacewalk,2017,,137,7009.0,True,nm1279950,nm0688239
tt6752848,9367,Bớmbshéll: Thé Hédy Lámárr Stớry,2017,,88,3587.0,True,nm2645944,nm2645944
tt6824530,9382,United Nation Three Decades of Drum & Bass,2020,,92,2290.0,True,nm1316819,\N
tt6834916,9386,Legacy of Lies,2020,,101,3087.0,False,nm1561185,nm1561185
tt6857040,9398,Thé Áppéáráncé,2005,2018,111,1216.0,False,nm5323274,nm5323274
tt6872846,9402,Scales,2019,,74,0.0,False,nm4962990,nm4962990
tt6972140,9416,Blackmail,2018,,138,10224.0,True,nm3218978,nm3865589
tt6974888,9417,Driven to Dance,2005,2018,98,0.0,False,nm7923598,nm7923598
tt7038246,9428,Brooklyn Love Stories,2019,,84,1083.0,False,nm1719084,nm3060183
tt7056732,9434,Midnight Runners,2005,2017,109,6516.0,True,nm8460699,nm8460699
tt7089878,9442,Liz and the Blue Bird,2018,,90,1461.0,True,nm2210720,nm1027089
tt7150512,9451,2040,2005,2019,92,1150.0,True,nm0303902,nm0303902
tt7180544,9455,The Brawler,2017,,154,7322.0,True,nm0440604,nm8300759
tt7230750,9468,The Velvet Underground,2021,,121,2281.0,True,nm0001331,nm0001331
tt7262990,9479,Deadcon,2019,,78,1227.0,False,nm2013046,nm3398282
tt7284204,9485,Summer '03,2018,,95,3193.0,False,nm4157561,nm4157561
tt7399138,9522,Récép Ivédik 6,2019,,110,6503.0,False,nm2204103,nm2204103
tt7400974,9523,Turned Out,2018,,100,2373.0,True,nm3715507,nm2655915
tt7531040,9546,Meyaadha Maan,2017,,147,1012.0,True,nm7188712,nm7188712
tt7550952,9557,Hürkus,2018,,113,1087.0,False,nm0754503,nm0754503
tt7579788,9561,The Cropsey Incident,2017,,85,1388.0,False,nm0335489,nm0335489
tt7588752,9564,The Problem with Apu,2017,,49,2385.0,False,nm1386328,\N
tt7620554,9571,Loqueesha,2019,,98,1996.0,False,nm0767688,nm0767688
tt7645102,9577,Burial Ground Massacre,2021,,100,1577.0,False,nm4174254,nm1798629
tt7690638,9589,Soorma,2018,,131,4983.0,True,nm1249945,nm8967792
tt7820846,9610,Love Will Take Over,2018,,140,2226.0,False,nm4310377,nm5378778
tt7858616,9619,Luz,2005,2018,70,2417.0,False,nm6849061,nm6849061
tt7905466,9634,They Shall Not Grow Old,2018,,99,32903.0,True,nm0001392,\N
tt7970348,9645,The Stand In,2020,,101,3046.0,False,nm0044803,nm1095060
tt7979580,9648,Thé Mitchélls vs thé Máchinés,2021,,113,0.0,True,nm5106831,nm3229215
tt7980006,9649,Alt-Right: Age of Rage,2005,2018,104,1040.0,False,nm1266372,nm1266372
tt8004664,9658,Cớmé Pláy,2020,,96,11288.0,False,nm0153774,nm0153774
tt8042248,9669,Káncháná 3,2019,,164,1381.0,False,nm0706485,nm0706485
tt8058874,9674,We Summon the Darkness,2019,,91,9358.0,False,nm1836315,nm1151425
tt8076344,9681,Penguin Highway,2018,,117,2724.0,True,nm5995018,nm2147104
tt8106576,9691,The Bleeding Edge,2018,,99,0.0,True,nm0225269,nm0463039
tt8108164,9692,Ék Ládki Kớ Dékhá Tớh Áisá Lágá,2019,,120,4158.0,False,nm9664944,nm0937289
tt8110246,9695,Dark Web: Cicada 3301,2021,,104,1512.0,False,nm2024927,nm2024927
tt8144834,9700,Section 375,2019,,124,14555.0,True,nm5120912,nm5120912
tt8186932,9707,M.O.M. Mothers of Monsters,2020,,98,0.0,False,nm1709461,nm1709461
tt8284860,9722,The Huntress: Rune of the Dead,2005,2019,105,0.0,False,nm2339469,nm7081289
tt8332666,9734,Tớné-Déáf,2019,,87,2579.0,False,nm3160595,nm3160595
tt8335482,9737,The Lost Prince,2020,,101,1160.0,False,nm0371890,nm0371890
tt8364418,9747,Adanga Maru,2018,,145,2268.0,True,nm9813479,nm3586739
tt8404256,9762,Snake Eyes,2021,,121,29098.0,False,nm0777881,nm3143608
tt8497794,9775,Still Human,2018,,115,1348.0,True,nm7874958,nm7874958
tt8523028,9780,Roped,2020,,91,1270.0,False,nm1626854,nm0239768
tt8638420,9794,Strokes of Genius,2018,,98,1136.0,True,nm1497918,\N
tt8638640,9795,June,2019,,141,1683.0,True,nm9942830,nm9652622
tt8706988,9809,The Resistance Fighter,2019,,114,1351.0,False,nm0664582,nm2561798
tt8760684,9817,Ápớllớ 11,2019,,93,24434.0,True,nm1530433,\N
tt8787632,9824,Tyger Tyger,2021,,92,2138.0,False,nm4846374,nm4846374
tt8897986,9839,Family of Thakurganj,2019,,127,1623.0,True,nm10074951,nm0795651
tt8983202,9851,Kábir Singh,2019,,173,0.0,True,nm9227039,nm5969139
tt9005662,9860,Excursion,2019,,85,4952.0,False,nm10125154,nm10125154
tt9100028,9879,The Little Switzerland,2019,,86,1193.0,False,nm0812390,nm0812390
tt9110340,9885,Andhaghaaram,2020,,171,3574.0,True,nm10184801,nm10184801
tt9147456,9891,"Endings, Beginnings",2019,,110,5260.0,False,nm2035886,nm2035886
tt9165634,9893,Hanum & Rangga,2018,,90,3532.0,False,nm3447204,nm3447204
tt9173264,9896,Sibyl,2019,,100,2789.0,False,nm2630323,nm2630323
tt9179096,9902,Minamata,2020,,115,15131.0,True,nm0506165,nm1432473
tt9185816,9903,Woodstock: Three Days That Defined a Generation,2019,,106,1607.0,True,nm0329014,nm10216170
tt9252508,9917,Tall Girl,2019,,101,20417.0,False,nm1971220,nm6790582
tt9257484,9918,Rattlesnake,2019,,85,8297.0,False,nm1991847,nm1991847
tt9358052,9931,Knock Down the House,2019,,87,12285.0,True,nm4102993,nm4102993
tt9382596,9935,The Car: Road to Revenge,2019,,89,0.0,False,nm1058259,nm4714447
tt9419834,9940,Secret Obsession,2019,,97,20332.0,False,nm0838289,nm0838289
tt9614090,9963,"I Love You, Now Die: The Commonwealth v. Michelle Carter",2019,,143,5426.0,True,nm5705851,\N
tt9648672,9968,Stréét Dáncér 3D,2020,,146,0.0,False,nm1150656,nm2260872
tt9845110,9993,Twớ ớf Ús,2019,,99,2451.0,True,nm2889273,nm0897095
tt9904802,9998,Enemy Lines,2020,,92,0.0,False,nm0052054,nm3853396
tt0011439,5,The Mark of Zorro,1920,,79,2439.0,True,nm0629243,nm1491939
tt0012532,10,Ớrpháns ớf thé Stớrm,1921,,150,0.0,True,nm0000428,nm0000428
tt0013933,13,The Faithful Heart,1923,,87,1252.0,True,nm0258477,nm0258506
tt0015400,31,The Thief of Bagdad,1924,,155,6001.0,True,nm0909825,nm0640884
tt0015842,33,The Joyless Street,1925,,125,1554.0,True,nm0655065,nm1680388
tt0016544,41,The Wizard of Oz,1925,,95,1497.0,False,nm0783865,nm0783865
tt0016641,43,Ben-Hur: A Tale of the Christ,1925,,143,7539.0,True,nm0629243,nm0129721
tt0017463,49,3 Bad Men,1926,,92,1165.0,True,nm0000406,nm0102167
tt0018379,55,7th Heaven,1927,,110,3499.0,True,nm0097648,nm0615868
tt0018528,58,The Unknown,1927,,63,7850.0,True,nm0115218,nm0727497
tt0018684,60,Beggars of Life,2011,1928,100,1093.0,True,nm0920074,nm0876432
tt0021884,86,Frankenstein,1931,,70,69780.0,True,nm0001843,nm0751246
tt0022787,100,Wooden Crosses,1932,,115,1409.0,True,nm0076368,nm0485676
tt0023303,105,One Hour with You,1932,,78,2389.0,True,nm0002030,nm0545401
tt0023937,114,Pássing Fáncy,1933,,100,1306.0,True,nm0654868,nm0654868
tt0024127,121,Our Flags Lead Us Forward,1933,,95,1733.0,False,nm0826094,nm0530731
tt0024902,133,Blue Steel,1934,,54,1546.0,False,nm0102908,nm0102908
tt0025898,145,Tớni,1935,,84,1766.0,True,nm0719756,nm0251873
tt0028021,170,Osaka Elegy,1936,,71,2253.0,True,nm0003226,nm0406808
tt0028708,186,Charlie Chan at the Olympics,1937,,71,0.0,True,nm0401680,nm0081788
tt0029192,194,Make Way for Tomorrow,1937,,91,8144.0,True,nm0564970,nm0732209
tt0029440,199,The Prince and the Pauper,1937,,118,2482.0,True,nm0226189,nm0193693
tt0029608,201,Stella Dallas,1937,,106,5254.0,True,nm0896542,nm0081748
tt0029947,207,Bringing Up Baby,1938,,102,59515.0,True,nm0001328,nm0928444
tt0030241,212,Hớlidáy,2011,1938,95,15746.0,True,nm0002030,nm0058129
tt0031381,230,Gone with the Wind,1939,,238,303845.0,True,nm0281808,nm0886668
tt0031951,246,Sớn ớf Fránkénstéin,1939,,99,9957.0,True,nm0498174,nm0178459
tt0032617,267,I Love You Again,1940,,99,3232.0,True,nm0886754,nm0475823
tt0033045,278,The Shop Around the Corner,2011,1940,99,30968.0,True,nm0523932,nm0372942
tt0034162,303,Thé Séá Wớlf,1941,,100,3661.0,True,nm0002031,nm0518711
tt0034224,304,Spooks Run Wild,1941,,65,1688.0,False,nm0005847,nm0377127
tt0034398,306,Thé Wớlf Mán,1941,,70,25976.0,True,nm0905729,nm0802561
tt0034587,313,Cat People,1942,,73,0.0,True,nm0869664,nm0090840
tt0035429,333,Wént thé Dáy Wéll?,1942,,92,3549.0,True,nm0146709,nm0534191
tt0035446,335,To Be or Not to Be,1942,,99,34514.0,True,nm0523932,nm0523932
tt0035567,337,Woman of the Year,1942,,114,9842.0,True,nm0828419,nm0536941
tt0037017,365,Lifeboat,1944,,97,28060.0,True,nm0000033,nm0372942
tt0037885,389,Love Letters,1945,,101,1544.0,True,nm0226189,nm0557398
tt0039208,424,Boomerang!,1947,,88,0.0,True,nm0001415,nm0653617
tt0039302,427,Dark Passage,1947,,106,19034.0,True,nm0202681,nm0328959
tt0039536,433,Kiss of Death,1947,,99,8064.0,True,nm0368871,nm0242897
tt0040536,463,Letter from an Unknown Woman,1948,,87,11921.0,True,nm0649097,nm0649097
tt0040866,476,La Terra Trema,1948,,160,4876.0,True,nm0899581,nm0899581
tt0041386,484,The Fountainhead,1949,,114,0.0,True,nm0896542,nm0709446
tt0041460,486,The Hidden Room,1949,,96,1895.0,True,nm0229424,nm0178785
tt0041699,493,Stray Dog,1949,,122,16502.0,True,nm0000041,nm0000041
tt0042209,505,At War with the Army,1950,,93,2325.0,False,nm0907779,nm0277943
tt0042235,507,Beauty and the Devil,1950,,96,1550.0,True,nm0163229,nm0757415
tt0043286,529,Angels in the Outfield,1951,,99,2314.0,True,nm0113284,nm0920216
tt0043338,531,Ace in the Hole,1951,,111,34375.0,True,nm0000697,nm0221528
tt0043757,539,Lost Continent,1951,,83,1497.0,False,nm0627864,nm0359034
tt0043879,542,On Dangerous Ground,1951,,82,6857.0,True,nm0526946,nm0124926
tt0043959,548,Rawhide,1951,,89,2645.0,True,nm0368871,nm0629580
tt0044320,553,Abbott and Costello Meet Captain Kidd,1952,,70,2135.0,False,nm0006943,nm0335471
tt0044741,561,Ikiru,1952,,143,74694.0,True,nm0000041,nm0644823
tt0044982,567,Thé Flávớr ớf Gréén Téá Ớvér Ricé,1952,,116,2833.0,True,nm0654868,nm0654868
tt0045201,574,Thé Strángér in Bétwéén,1952,,84,1030.0,True,nm0187769,nm0926525
tt0045465,578,99 River Street,2011,1953,83,2842.0,True,nm0439597,nm0668361
tt0045826,589,Glen or Glenda,1953,,65,8491.0,False,nm0000248,nm0000248
tt0046375,603,The Stranger Wore a Gun,2011,1953,83,0.0,False,nm0211964,nm0192356
tt0047296,619,On the Waterfront,1954,,108,149783.0,True,nm0001415,nm0802563
tt0047878,633,The Big Combo,1955,,87,7256.0,True,nm0507390,nm0948634
tt0048424,649,Thé Night ớf thé Húntér,1955,,92,86393.0,True,nm0001452,nm0001452
tt0048473,651,Pather Panchali,1955,,125,29571.0,True,nm0006249,nm0006249
tt0048488,652,The Phenix City Story,1955,,100,2581.0,True,nm0439597,nm0537784
tt0049012,671,The Burmese Harp,1956,,116,5758.0,True,nm0406728,nm0905271
tt0049223,677,Forbidden Planet,1956,,98,47621.0,True,nm0928208,nm0000636
tt0049615,692,"The Phantom from 10,000 Leagues",2011,1955,81,1700.0,False,nm0590377,nm0525563
tt0050545,720,Invásiớn ớf thé Sáúcér Mén,1957,,69,1812.0,False,nm0128715,nm0265640
tt0050665,725,Madhumati,1958,,110,1394.0,True,nm0746950,nm0066074
tt0050976,731,The Seventh Seal,1957,,96,177539.0,True,nm0000005,nm0000005
tt0051845,753,The Last Hurrah,1958,,121,3504.0,True,nm0000406,nm0640312
tt0052005,760,No Time for Sergeants,1958,,119,3938.0,True,nm0503777,nm0405188
tt0052216,769,Big Deal on Madonna Street,1958,,106,10091.0,True,nm0598102,nm0130902
tt0052561,778,Ánátớmy ớf á Múrdér,1959,,161,64067.0,True,nm0695937,nm0871261
tt0052600,780,Ballad of a Soldier,1959,,88,10124.0,True,nm0161055,nm0947899
tt0052609,781,Beast from Haunted Cave,2011,1959,72,1949.0,False,nm0375494,nm0341458
tt0053133,808,Odds Against Tomorrow,1959,,96,4461.0,True,nm0936404,nm0453153
tt0053636,832,The Baroness from the Gas Station,1960,,122,1086.0,True,nm0715862,nm0347708
tt0053987,848,The Steamroller and the Violin,1961,,46,6151.0,True,nm0001789,nm0001789
tt0054042,850,Macario,1960,,91,3212.0,True,nm0310449,nm0310449
tt0054086,853,The Millionairess,1960,,90,1791.0,False,nm0002190,nm0542554
tt0054393,874,Tormented,2011,1960,75,2496.0,False,nm0330026,nm0946753
tt0055184,901,The Misfits,2011,1961,125,19925.0,True,nm0001379,nm0007186
tt0055618,918,Whistle Down the Wind,2011,1961,99,3328.0,True,nm0285302,nm0356227
tt0055630,919,Yojimbo,1961,,110,118426.0,True,nm0000041,nm0452878
tt0055805,923,Bớccácciớ '70,1962,,205,4325.0,True,nm0001120,nm0560943
tt0055824,924,Cape Fear,1962,,106,28146.0,True,nm0496746,nm0916139
tt0055850,926,Chushingura,2011,1962,207,2014.0,True,nm0408348,nm0946672
tt0055913,929,Divorce Italian Style,1961,,105,12370.0,True,nm0314584,nm0408488
tt0056264,950,Mutiny on the Bounty,1962,,178,15843.0,True,nm0715346,nm0372942
tt0056636,960,A Monkey in Winter,1962,,105,0.0,True,nm0894577,nm0894577
tt0056860,964,Beach Party,1963,,101,2069.0,False,nm0038906,nm0750870
tt0057083,974,Fun in Acapulco,1963,,97,3178.0,False,nm0861703,nm0918902
