tconst,primaryTitle,startYear,runtimeMinutes,numVotes,label,director_id,writer_id
tt1539997,Kerala Cafe,2006,140,1082,True,nm0435050,nm3488838
tt7038246,Brooklyn Love Stories,2019,84,1083,False,nm5196858,nm6610794
tt0016641,Ben-Hur: A Tale of the Christ,1925,143,7539,True,nm0629243,nm0933133
tt0033152,The Thief of Bagdad,2006,106,12840,True,nm0003490,nm0539942
tt0756222,Art of the Devil 2,2005,100,1501,False,nm1506786,nm0995978
tt0032138,The Wizard of Oz,1939,102,382348,True,nm0002030,nm0685265
tt0032910,Pinocchio,2006,88,138477,True,nm0272568,nm0061284
tt0120910,Fantasia 2000,1999,75,37192,True,nm0110294,nm0152312
tt0411098,All the Invisible Children,2005,124,4050,True,nm0000631,nm0779386
tt1333125,Mớvié 43,2013,94,103178,False,nm0192090,nm0348181
tt1539997,Kerala Cafe,2006,140,1082,True,nm0720763,nm3488838
tt7038246,Brooklyn Love Stories,2019,84,1083,False,nm1719084,nm6610794
tt0756222,Art of the Devil 2,2005,100,1501,False,nm2197393,nm0995978
tt0032910,Pinocchio,2006,88,138477,True,nm0455741,nm0061284
tt0120910,Fantasia 2000,1999,75,37192,True,nm0110293,nm0152312
tt0411098,All the Invisible Children,2005,124,4050,True,nm0000490,nm0779386
tt1333125,Mớvié 43,2013,94,103178,False,nm0139867,nm0348181
tt1539997,Kerala Cafe,2006,140,1082,True,nm3250747,nm3488838
tt0120910,Fantasia 2000,1999,75,37192,True,nm0019282,nm0152312
tt0411098,All the Invisible Children,2005,124,4050,True,nm0779386,nm0779386
tt1333125,Mớvié 43,2013,94,103178,False,nm0644022,nm0348181
tt1539997,Kerala Cafe,2006,140,1082,True,nm0796119,nm3488838
tt1333125,Mớvié 43,2013,94,103178,False,nm0109359,nm0348181
tt1539997,Kerala Cafe,2006,140,1082,True,nm2053461,nm3488838
tt1333125,Mớvié 43,2013,94,103178,False,nm1158962,nm0348181
tt1539997,Kerala Cafe,2006,140,1082,True,nm1500124,nm3488838
tt1333125,Mớvié 43,2013,94,103178,False,nm0001162,nm0348181
tt1333125,Mớvié 43,2013,94,103178,False,nm2455747,nm0348181
tt1333125,Mớvié 43,2013,94,103178,False,nm1743387,nm0348181
tt0016220,The Phantom of the Opera,1925,93,17887,True,nm0480677,nm0715723
tt0024216,King Kong,1933,100,83177,True,nm0774325,nm0741656
tt0031385,"Goodbye, Mr. Chips",1939,114,10311,True,nm0939992,nm0792670
tt0034862,Holiday Inn,1942,100,14436,True,nm0762263,nm0391750
tt0057859,Monstrosity,1963,65,2705,False,nm0556140,nm0751500
tt0059124,Dr. Goldfoot and the Bikini Machine,1965,88,2181,False,nm0393094,nm0880493
tt0070439,Unbelievable Adventures of Italians in Russia,1974,104,5541,True,nm0752922,nm0103932
tt0071853,Monty Python and the Holy Grail,1975,91,522043,True,nm0000416,nm0000416
tt0073691,Tarzoon: Shame of the Jungle,1975,85,1224,False,nm0681617,nm0640874
tt0117609,Sgt. Kabukiman N.Y.P.D.,1990,105,2915,False,nm0442207,nm0651608
tt0129387,There's Something About Mary,1998,119,302761,True,nm0268380,nm0214036
tt0188766,King of Comedy,1999,85,6806,True,nm0159507,nm0874683
tt1436372,Elle: A Modern Cinderella Tale,2010,90,1536,False,nm2234057,nm2234057
tt1620449,Conference of Animals,2010,93,6391,False,nm0459996,nm1075038
tt1727252,Chillerama,2011,120,4701,False,nm0726472,nm0726472
tt1787988,Talaash,2012,140,41254,True,nm1030373,nm0440604
tt2914892,The Seventh Dwarf,2014,87,4701,False,nm0019753,nm3705604
tt2953050,Éncántớ,2021,102,11863,True,nm4146781,nm0397174
tt3411432,All Creatures Big And Small,2006,87,4701,False,nm0312881,nm1109481
tt4154796,Avengers: Endgame,2019,181,970988,True,nm0751577,nm0317493
tt5266456,Moving Parts,2017,106,1366,False,nm5628369,nm6136445
tt0014611,Why Worry?,1923,63,1739,True,nm0628345,nm0853130
tt0032138,The Wizard of Oz,1939,102,382348,True,nm0503777,nm0621790
tt0032910,Pinocchio,2006,88,138477,True,nm0789313,nm0672093
tt0035015,The Magnificent Ambersons,1942,88,4701,True,nm0281381,nm0850483
tt0040725,The Red Shoes,1948,135,33425,True,nm0003836,nm0026153
tt0052888,The Hideous Sun Demon,1958,74,1372,False,nm0100372,nm0781552
tt0084352,Monty Python Live at the Hollywood Bowl,1982,77,15069,True,nm0534084,nm0111756
tt0104740,Little Nemo: Adventures in Slumberland,1989,85,7202,True,nm0403774,nm0653693
tt0110719,Window to Paris,1993,115,1444,True,nm0541098,nm0592483
tt0120910,Fantasia 2000,1999,75,37192,True,nm0353893,nm0026153
tt0252985,Ask Me If I'm Happy,2000,100,5911,True,nm0320495,nm0316034
tt0411098,All the Invisible Children,2005,124,4050,True,nm0152831,nm0526199
tt0488027,Sáviớúr Sqúáré,2006,105,1783,True,nm1732806,nm0417597
tt0795461,Scary Movie V,2013,88,69224,False,nm0002700,nm0424688
tt0976060,Tokyo!,2008,112,10640,True,nm0327273,nm3344431
tt1333125,Mớvié 43,2013,94,103178,False,nm0711840,nm0698119
tt1370429,99,2006,135,2852,True,nm1354763,nm3870757
tt14880258,Deep,2021,101,1168,False,nm12674935,nm12674933
tt1539997,Kerala Cafe,2006,140,1082,True,nm0430485,nm2634191
tt1569364,Black Lightning,2006,102,4921,False,nm0901265,nm0901265
tt7038246,Brooklyn Love Stories,2019,84,1083,False,nm2420520,nm3572939
tt0016641,Ben-Hur: A Tale of the Christ,1925,143,7539,True,nm0169905,nm0558923
tt0031381,Gone with the Wind,1939,238,303845,True,nm0002030,nm0308177
tt0055805,Bớccácciớ '70,1962,205,4325,True,nm0899581,nm0740021
tt0056264,Mutiny on the Bounty,1962,178,15843,True,nm0715346,nm0153698
tt0016220,The Phantom of the Opera,1925,93,17887,True,nm0151606,nm0715723
tt1727252,Chillerama,2011,120,4701,False,nm0566970,nm0726472
tt2953050,Éncántớ,2021,102,11863,True,nm0397174,nm0397174
tt0032138,The Wizard of Oz,1939,102,382348,True,nm0861703,nm0621790
tt0032910,Pinocchio,2006,88,138477,True,nm0527217,nm0672093
tt0035015,The Magnificent Ambersons,1942,88,4701,True,nm0000080,nm0850483
tt0120910,Fantasia 2000,1999,75,37192,True,nm0325196,nm0026153
tt0252985,Ask Me If I'm Happy,2000,100,5911,True,nm0316034,nm0316034
tt0411098,All the Invisible Children,2005,124,4050,True,nm0526199,nm0526199
tt0976060,Tokyo!,2008,112,10640,True,nm0094435,nm3344431
tt1333125,Mớvié 43,2013,94,103178,False,nm2086105,nm0698119
tt14880258,Deep,2021,101,1168,False,nm12674933,nm12674933
tt1539997,Kerala Cafe,2006,140,1082,True,nm2057169,nm2634191
tt7038246,Brooklyn Love Stories,2019,84,1083,False,nm4007200,nm3572939
tt0016641,Ben-Hur: A Tale of the Christ,1925,143,7539,True,nm0127511,nm0558923
tt0031381,Gone with the Wind,1939,238,303845,True,nm0281808,nm0308177
tt0055805,Bớccácciớ '70,1962,205,4325,True,nm0000019,nm0740021
tt0016220,The Phantom of the Opera,1925,93,17887,True,nm0432216,nm0715723
tt1727252,Chillerama,2011,120,4701,False,nm1697112,nm0726472
tt0032138,The Wizard of Oz,1939,102,382348,True,nm0896542,nm0621790
tt0032910,Pinocchio,2006,88,138477,True,nm0373429,nm0672093
tt0120910,Fantasia 2000,1999,75,37192,True,nm0322368,nm0026153
tt0252985,Ask Me If I'm Happy,2000,100,5911,True,nm0017623,nm0316034
tt0411098,All the Invisible Children,2005,124,4050,True,nm0001437,nm0526199
tt1333125,Mớvié 43,2013,94,103178,False,nm0268380,nm0698119
tt14880258,Deep,2021,101,1168,False,nm12674932,nm12674933
tt1539997,Kerala Cafe,2006,140,1082,True,nm2776729,nm2634191
tt7038246,Brooklyn Love Stories,2019,84,1083,False,nm3060183,nm3572939
tt0016641,Ben-Hur: A Tale of the Christ,1925,143,7539,True,nm0102643,nm0558923
tt0055805,Bớccácciớ '70,1962,205,4325,True,nm0001120,nm0740021
tt1727252,Chillerama,2011,120,4701,False,nm0838374,nm0726472
tt0032138,The Wizard of Oz,1939,102,382348,True,nm0851537,nm0621790
tt0032910,Pinocchio,2006,88,138477,True,nm0414144,nm0672093
tt0120910,Fantasia 2000,1999,75,37192,True,nm0125186,nm0026153
tt0411098,All the Invisible Children,2005,124,4050,True,nm0893034,nm0526199
tt1333125,Mớvié 43,2013,94,103178,False,nm0006969,nm0698119
tt14880258,Deep,2021,101,1168,False,nm0915026,nm12674933
tt1539997,Kerala Cafe,2006,140,1082,True,nm0435050,nm2634191
tt7038246,Brooklyn Love Stories,2019,84,1083,False,nm5196858,nm3572939
tt0016641,Ben-Hur: A Tale of the Christ,1925,143,7539,True,nm0629243,nm0558923
tt0032138,The Wizard of Oz,1939,102,382348,True,nm0002030,nm0621790
tt0032910,Pinocchio,2006,88,138477,True,nm0272568,nm0672093
tt0120910,Fantasia 2000,1999,75,37192,True,nm0110294,nm0026153
tt0411098,All the Invisible Children,2005,124,4050,True,nm0000631,nm0526199
tt1333125,Mớvié 43,2013,94,103178,False,nm0192090,nm0698119
tt1539997,Kerala Cafe,2006,140,1082,True,nm0720763,nm2634191
tt7038246,Brooklyn Love Stories,2019,84,1083,False,nm1719084,nm3572939
tt0032910,Pinocchio,2006,88,138477,True,nm0455741,nm0672093
tt0120910,Fantasia 2000,1999,75,37192,True,nm0110293,nm0026153
tt0411098,All the Invisible Children,2005,124,4050,True,nm0000490,nm0526199
tt1333125,Mớvié 43,2013,94,103178,False,nm0139867,nm0698119
tt1539997,Kerala Cafe,2006,140,1082,True,nm3250747,nm2634191
tt0120910,Fantasia 2000,1999,75,37192,True,nm0019282,nm0026153
tt0411098,All the Invisible Children,2005,124,4050,True,nm0779386,nm0526199
tt1333125,Mớvié 43,2013,94,103178,False,nm0644022,nm0698119
tt1539997,Kerala Cafe,2006,140,1082,True,nm0796119,nm2634191
tt1333125,Mớvié 43,2013,94,103178,False,nm0109359,nm0698119
tt1539997,Kerala Cafe,2006,140,1082,True,nm2053461,nm2634191
tt1333125,Mớvié 43,2013,94,103178,False,nm1158962,nm0698119
tt1539997,Kerala Cafe,2006,140,1082,True,nm1500124,nm2634191
tt1333125,Mớvié 43,2013,94,103178,False,nm0001162,nm0698119
tt1333125,Mớvié 43,2013,94,103178,False,nm2455747,nm0698119
tt1333125,Mớvié 43,2013,94,103178,False,nm1743387,nm0698119
tt0016220,The Phantom of the Opera,1925,93,17887,True,nm0480677,nm0566439
tt0024216,King Kong,1933,100,83177,True,nm0774325,nm0187256
tt0034862,Holiday Inn,1942,100,14436,True,nm0762263,nm0000927
tt0071853,Monty Python and the Holy Grail,1975,91,522043,True,nm0000416,nm0001385
tt0117609,Sgt. Kabukiman N.Y.P.D.,1990,105,2915,False,nm0442207,nm0442207
tt0188766,King of Comedy,1999,85,6806,True,nm0159507,nm0497231
tt1620449,Conference of Animals,2010,93,6391,False,nm0459996,nm4380835
tt1787988,Talaash,2012,140,41254,True,nm1030373,nm1027719
tt2914892,The Seventh Dwarf,2014,87,4701,False,nm0019753,nm0919473
tt2953050,Éncántớ,2021,102,11863,True,nm4146781,nm1158544
tt4154796,Avengers: Endgame,2019,181,970988,True,nm0751577,nm2757098
tt0032138,The Wizard of Oz,1939,102,382348,True,nm0503777,nm0591774
tt0032910,Pinocchio,2006,88,138477,True,nm0789313,nm0754836
tt0084352,Monty Python Live at the Hollywood Bowl,1982,77,15069,True,nm0534084,nm0001589
tt0104740,Little Nemo: Adventures in Slumberland,1989,85,7202,True,nm0403774,nm0001060
tt0110719,Window to Paris,1993,115,1444,True,nm0541098,nm0541098
tt0120910,Fantasia 2000,1999,75,37192,True,nm0353893,nm0575293
tt0252985,Ask Me If I'm Happy,2000,100,5911,True,nm0320495,nm0320495
tt0411098,All the Invisible Children,2005,124,4050,True,nm0152831,nm1829803
tt0488027,Sáviớúr Sqúáré,2006,105,1783,True,nm1732806,nm0591858
tt0795461,Scary Movie V,2013,88,69224,False,nm0002700,nm0005541
tt1333125,Mớvié 43,2013,94,103178,False,nm0711840,nm1856892
tt1370429,99,2006,135,2852,True,nm1354763,nm3305275
tt14880258,Deep,2021,101,1168,False,nm12674935,nm12674940
tt1539997,Kerala Cafe,2006,140,1082,True,nm0430485,nm1500124
tt1569364,Black Lightning,2006,102,4921,False,nm0901265,nm2158185
tt7038246,Brooklyn Love Stories,2019,84,1083,False,nm2420520,nm1719084
tt0016641,Ben-Hur: A Tale of the Christ,1925,143,7539,True,nm0169905,nm0908753
tt0031381,Gone with the Wind,1939,238,303845,True,nm0002030,nm0397608
tt0055805,Bớccácciớ '70,1962,205,4325,True,nm0899581,nm0661650
tt0056264,Mutiny on the Bounty,1962,178,15843,True,nm0715346,nm0001907
tt0016220,The Phantom of the Opera,1925,93,17887,True,nm0151606,nm0566439
tt2953050,Éncántớ,2021,102,11863,True,nm0397174,nm1158544
tt0032138,The Wizard of Oz,1939,102,382348,True,nm0861703,nm0591774
tt0032910,Pinocchio,2006,88,138477,True,nm0527217,nm0754836
tt0120910,Fantasia 2000,1999,75,37192,True,nm0325196,nm0575293
tt0252985,Ask Me If I'm Happy,2000,100,5911,True,nm0316034,nm0320495
tt0411098,All the Invisible Children,2005,124,4050,True,nm0526199,nm1829803
tt1333125,Mớvié 43,2013,94,103178,False,nm2086105,nm1856892
tt14880258,Deep,2021,101,1168,False,nm12674933,nm12674940
tt1539997,Kerala Cafe,2006,140,1082,True,nm2057169,nm1500124
tt7038246,Brooklyn Love Stories,2019,84,1083,False,nm4007200,nm1719084
tt0016641,Ben-Hur: A Tale of the Christ,1925,143,7539,True,nm0127511,nm0908753
tt0031381,Gone with the Wind,1939,238,303845,True,nm0281808,nm0397608
tt0055805,Bớccácciớ '70,1962,205,4325,True,nm0000019,nm0661650
tt0016220,The Phantom of the Opera,1925,93,17887,True,nm0432216,nm0566439
tt0032138,The Wizard of Oz,1939,102,382348,True,nm0896542,nm0591774
tt0032910,Pinocchio,2006,88,138477,True,nm0373429,nm0754836
tt0120910,Fantasia 2000,1999,75,37192,True,nm0322368,nm0575293
tt0252985,Ask Me If I'm Happy,2000,100,5911,True,nm0017623,nm0320495
tt0411098,All the Invisible Children,2005,124,4050,True,nm0001437,nm1829803
tt1333125,Mớvié 43,2013,94,103178,False,nm0268380,nm1856892
tt14880258,Deep,2021,101,1168,False,nm12674932,nm12674940
tt1539997,Kerala Cafe,2006,140,1082,True,nm2776729,nm1500124
tt7038246,Brooklyn Love Stories,2019,84,1083,False,nm3060183,nm1719084
tt0016641,Ben-Hur: A Tale of the Christ,1925,143,7539,True,nm0102643,nm0908753
tt0055805,Bớccácciớ '70,1962,205,4325,True,nm0001120,nm0661650
tt0032138,The Wizard of Oz,1939,102,382348,True,nm0851537,nm0591774
tt0032910,Pinocchio,2006,88,138477,True,nm0414144,nm0754836
tt0120910,Fantasia 2000,1999,75,37192,True,nm0125186,nm0575293
tt0411098,All the Invisible Children,2005,124,4050,True,nm0893034,nm1829803
tt1333125,Mớvié 43,2013,94,103178,False,nm0006969,nm1856892
tt14880258,Deep,2021,101,1168,False,nm0915026,nm12674940
tt1539997,Kerala Cafe,2006,140,1082,True,nm0435050,nm1500124
tt7038246,Brooklyn Love Stories,2019,84,1083,False,nm5196858,nm1719084
tt0016641,Ben-Hur: A Tale of the Christ,1925,143,7539,True,nm0629243,nm0908753
tt0032138,The Wizard of Oz,1939,102,382348,True,nm0002030,nm0591774
tt0032910,Pinocchio,2006,88,138477,True,nm0272568,nm0754836
tt0120910,Fantasia 2000,1999,75,37192,True,nm0110294,nm0575293
tt0411098,All the Invisible Children,2005,124,4050,True,nm0000631,nm1829803
tt1333125,Mớvié 43,2013,94,103178,False,nm0192090,nm1856892
tt1539997,Kerala Cafe,2006,140,1082,True,nm0720763,nm1500124
tt7038246,Brooklyn Love Stories,2019,84,1083,False,nm1719084,nm1719084
tt0032910,Pinocchio,2006,88,138477,True,nm0455741,nm0754836
tt0120910,Fantasia 2000,1999,75,37192,True,nm0110293,nm0575293
tt0411098,All the Invisible Children,2005,124,4050,True,nm0000490,nm1829803
tt1333125,Mớvié 43,2013,94,103178,False,nm0139867,nm1856892
tt1539997,Kerala Cafe,2006,140,1082,True,nm3250747,nm1500124
tt0120910,Fantasia 2000,1999,75,37192,True,nm0019282,nm0575293
tt0411098,All the Invisible Children,2005,124,4050,True,nm0779386,nm1829803
tt1333125,Mớvié 43,2013,94,103178,False,nm0644022,nm1856892
tt1539997,Kerala Cafe,2006,140,1082,True,nm0796119,nm1500124
tt1333125,Mớvié 43,2013,94,103178,False,nm0109359,nm1856892
tt1539997,Kerala Cafe,2006,140,1082,True,nm2053461,nm1500124
tt1333125,Mớvié 43,2013,94,103178,False,nm1158962,nm1856892
tt1539997,Kerala Cafe,2006,140,1082,True,nm1500124,nm1500124
tt1333125,Mớvié 43,2013,94,103178,False,nm0001162,nm1856892
tt1333125,Mớvié 43,2013,94,103178,False,nm2455747,nm1856892
tt1333125,Mớvié 43,2013,94,103178,False,nm1743387,nm1856892
tt0016220,The Phantom of the Opera,1925,93,17887,True,nm0480677,nm0566338
tt0034862,Holiday Inn,1942,100,14436,True,nm0762263,nm0723418
tt0071853,Monty Python and the Holy Grail,1975,91,522043,True,nm0000416,nm0000092
tt0188766,King of Comedy,1999,85,6806,True,nm0159507,nm0159507
tt2914892,The Seventh Dwarf,2014,87,4701,False,nm0019753,nm0797213
tt2953050,Éncántớ,2021,102,11863,True,nm4146781,nm4146781
tt4154796,Avengers: Endgame,2019,181,970988,True,nm0751577,nm3053444
tt0032138,The Wizard of Oz,1939,102,382348,True,nm0503777,nm0542534
tt0032910,Pinocchio,2006,88,138477,True,nm0789313,nm0183183
tt0084352,Monty Python Live at the Hollywood Bowl,1982,77,15069,True,nm0534084,nm0001402
tt0110719,Window to Paris,1993,115,1444,True,nm0541098,nm0500407
tt0120910,Fantasia 2000,1999,75,37192,True,nm0353893,nm0721675
tt0252985,Ask Me If I'm Happy,2000,100,5911,True,nm0320495,nm0017623
tt0411098,All the Invisible Children,2005,124,4050,True,nm0152831,nm0497578
tt0795461,Scary Movie V,2013,88,69224,False,nm0002700,nm0915465
tt1333125,Mớvié 43,2013,94,103178,False,nm0711840,nm0765563
tt1370429,99,2006,135,2852,True,nm1354763,nm1354763
tt14880258,Deep,2021,101,1168,False,nm12674935,nm12674932
tt1539997,Kerala Cafe,2006,140,1082,True,nm0430485,nm3844058
tt1569364,Black Lightning,2006,102,4921,False,nm0901265,nm3605229
tt7038246,Brooklyn Love Stories,2019,84,1083,False,nm2420520,nm5196858
tt0031381,Gone with the Wind,1939,238,303845,True,nm0002030,nm0593565
tt0055805,Bớccácciớ '70,1962,205,4325,True,nm0899581,nm0000019
tt0056264,Mutiny on the Bounty,1962,178,15843,True,nm0715346,nm0000697
tt0016220,The Phantom of the Opera,1925,93,17887,True,nm0151606,nm0566338
tt2953050,Éncántớ,2021,102,11863,True,nm0397174,nm4146781
tt0032138,The Wizard of Oz,1939,102,382348,True,nm0861703,nm0542534
tt0032910,Pinocchio,2006,88,138477,True,nm0527217,nm0183183
tt0120910,Fantasia 2000,1999,75,37192,True,nm0325196,nm0721675
tt0252985,Ask Me If I'm Happy,2000,100,5911,True,nm0316034,nm0017623
tt0411098,All the Invisible Children,2005,124,4050,True,nm0526199,nm0497578
tt1333125,Mớvié 43,2013,94,103178,False,nm2086105,nm0765563
tt14880258,Deep,2021,101,1168,False,nm12674933,nm12674932
tt1539997,Kerala Cafe,2006,140,1082,True,nm2057169,nm3844058
tt7038246,Brooklyn Love Stories,2019,84,1083,False,nm4007200,nm5196858
tt0031381,Gone with the Wind,1939,238,303845,True,nm0281808,nm0593565
tt0055805,Bớccácciớ '70,1962,205,4325,True,nm0000019,nm0000019
tt0016220,The Phantom of the Opera,1925,93,17887,True,nm0432216,nm0566338
tt0032138,The Wizard of Oz,1939,102,382348,True,nm0896542,nm0542534
tt0032910,Pinocchio,2006,88,138477,True,nm0373429,nm0183183
tt0120910,Fantasia 2000,1999,75,37192,True,nm0322368,nm0721675
tt0252985,Ask Me If I'm Happy,2000,100,5911,True,nm0017623,nm0017623
tt0411098,All the Invisible Children,2005,124,4050,True,nm0001437,nm0497578
tt1333125,Mớvié 43,2013,94,103178,False,nm0268380,nm0765563
tt14880258,Deep,2021,101,1168,False,nm12674932,nm12674932
tt1539997,Kerala Cafe,2006,140,1082,True,nm2776729,nm3844058
tt7038246,Brooklyn Love Stories,2019,84,1083,False,nm3060183,nm5196858
tt0055805,Bớccácciớ '70,1962,205,4325,True,nm0001120,nm0000019
tt0032138,The Wizard of Oz,1939,102,382348,True,nm0851537,nm0542534
tt0032910,Pinocchio,2006,88,138477,True,nm0414144,nm0183183
tt0120910,Fantasia 2000,1999,75,37192,True,nm0125186,nm0721675
tt0411098,All the Invisible Children,2005,124,4050,True,nm0893034,nm0497578
tt1333125,Mớvié 43,2013,94,103178,False,nm0006969,nm0765563
tt14880258,Deep,2021,101,1168,False,nm0915026,nm12674932
tt1539997,Kerala Cafe,2006,140,1082,True,nm0435050,nm3844058
tt7038246,Brooklyn Love Stories,2019,84,1083,False,nm5196858,nm5196858
tt0032138,The Wizard of Oz,1939,102,382348,True,nm0002030,nm0542534
tt0032910,Pinocchio,2006,88,138477,True,nm0272568,nm0183183
tt0120910,Fantasia 2000,1999,75,37192,True,nm0110294,nm0721675
tt0411098,All the Invisible Children,2005,124,4050,True,nm0000631,nm0497578
tt1333125,Mớvié 43,2013,94,103178,False,nm0192090,nm0765563
tt1539997,Kerala Cafe,2006,140,1082,True,nm0720763,nm3844058
tt7038246,Brooklyn Love Stories,2019,84,1083,False,nm1719084,nm5196858
tt0032910,Pinocchio,2006,88,138477,True,nm0455741,nm0183183
tt0120910,Fantasia 2000,1999,75,37192,True,nm0110293,nm0721675
tt0411098,All the Invisible Children,2005,124,4050,True,nm0000490,nm0497578
tt1333125,Mớvié 43,2013,94,103178,False,nm0139867,nm0765563
tt1539997,Kerala Cafe,2006,140,1082,True,nm3250747,nm3844058
tt0120910,Fantasia 2000,1999,75,37192,True,nm0019282,nm0721675
tt0411098,All the Invisible Children,2005,124,4050,True,nm0779386,nm0497578
tt1333125,Mớvié 43,2013,94,103178,False,nm0644022,nm0765563
tt1539997,Kerala Cafe,2006,140,1082,True,nm0796119,nm3844058
tt1333125,Mớvié 43,2013,94,103178,False,nm0109359,nm0765563
tt1539997,Kerala Cafe,2006,140,1082,True,nm2053461,nm3844058
