column0,tconst,primaryTitle,startYear,runtimeMinutes,numVotes,label,director_id,writer_id,movie_age,log_numVotes,runtime_category
3985,tt0262240,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,2000.0,288,1116.0,True,,,25.0,7.018401799069201,epic
4256,tt0314725,Standing in the Shadows of Motown,2002.0,108,3612.0,True,,,23.0,8.19229373114764,long
4295,tt0326143,Sáint Séiyá: Légénd ớf Crimsớn Yớúth,1988.0,71,1236.0,True,,,37.0,7.1204443723924875,medium
4335,tt0332452,Troy,2004.0,163,511623.0,True,,,21.0,13.145345259236233,very long
4403,tt0349878,Netaji Subhas Chandra Bose: The Forgotten Hero,2005.0,208,1153.0,True,,,20.0,7.050989447068045,epic
4748,tt0413099,Evan Almighty,2007.0,96,144085.0,False,,,18.0,11.87816562251414,long
4780,tt0419946,The Marine,2006.0,92,,False,,,19.0,,long
5178,tt0493437,Apna Sapna Money Money,2006.0,134,,False,,,19.0,,very long
5355,tt0827181,Hide,2008.0,97,1158.0,False,,,17.0,7.055312843339752,long
5487,tt0926084,Harry Potter and the Deathly Hallows: Part 1,2010.0,146,510633.0,True,,,15.0,13.143408369900074,very long
5927,tt1139085,1612: Khrớniki smútnớgớ vréméni,2007.0,144,2187.0,False,,,18.0,7.690743163541872,very long
5951,tt11506054,Úmá Máhéswárá Úgrá Rớớpásyá,2020.0,136,,True,,,5.0,,very long
5973,tt1156444,Triad Wars,2008.0,117,1075.0,False,,,17.0,6.98100574072173,long
6010,tt1172587,Délhi Sáfári,2012.0,96,1741.0,False,,,13.0,7.462789157412448,long
6420,tt1392190,Mád Máx: Fúry Rớád,2015.0,120,940920.0,True,,,10.0,13.754614461802014,long
6501,tt1440732,Bel Ami,2012.0,102,18374.0,False,,,13.0,9.818746324081037,long
6683,tt15694846,Prince the Fighter,2021.0,121,1055.0,True,,,4.0,6.962243464266207,very long
6917,tt1725969,Ethel & Ernest,2016.0,94,3220.0,True,,,9.0,8.0774471493312,long
6981,tt1783721,First Time Loser,2012.0,90,1325.0,True,,,13.0,7.189922170745808,medium
7213,tt2005363,Tekken: Blood Vengeance,2011.0,100,5438.0,False,,,14.0,8.60135049942296,long
7343,tt2150209,My Grandfather's People,2011.0,126,,True,,,14.0,,very long
7641,tt2429144,Chambaili,2013.0,133,1108.0,True,,,12.0,7.011213987350367,very long
7669,tt2474932,Despite the Falling Snow,2016.0,93,2929.0,False,,,9.0,7.982757702011113,long
7910,tt3029476,Pressure,2015.0,91,5359.0,False,,,10.0,8.586719254064848,long
7980,tt3152098,Mega Shark vs. Mecha Shark,2014.0,85,3152.0,False,,,11.0,8.056109659545061,medium
8014,tt3219268,Idharkuthane Aasaipattai Balakumara,2013.0,136,1778.0,True,,,12.0,7.483806687665835,very long
8128,tt3478962,My King,2015.0,124,12363.0,True,,,10.0,9.422544303252007,very long
8134,tt3487610,Malevolence 3: Killer,2018.0,89,2506.0,False,,,7.0,7.826842098158293,medium
8472,tt4176556,Twớ Friénds,2015.0,100,1796.0,False,,,10.0,7.493873886783559,long
8849,tt5187886,Abracadabra,2017.0,96,2479.0,False,,,8.0,7.8160138391590275,long
8850,tt5189828,Mohawk,2017.0,91,1506.0,False,,,8.0,7.317876198626496,long
8933,tt5458088,Kammatti Paadam,2016.0,177,4447.0,True,,,9.0,8.400209835930418,very long
9217,tt6197494,Malicious,2018.0,90,3744.0,False,,,7.0,8.22817689595132,medium
9367,tt6752848,Bớmbshéll: Thé Hédy Lámárr Stớry,2017.0,88,3587.0,True,,,8.0,8.185350223178686,medium
9674,tt8058874,We Summon the Darkness,2019.0,91,9358.0,False,,,6.0,9.144093726157257,long
9722,tt8284860,The Huntress: Rune of the Dead,2019.0,105,,False,,,6.0,,long
9879,tt9100028,The Little Switzerland,2019.0,86,1193.0,False,,,6.0,7.085064293952548,medium
850,tt0054042,Macario,1960.0,91,3212.0,True,,,65.0,8.074960359115858,long
1048,tt0059012,Chimes at Midnight,1965.0,119,8655.0,True,,,60.0,9.066008001086264,long
1290,tt0065724,Fivé Éásy Piécés,1970.0,98,,True,,,55.0,,long
1702,tt0077372,Corvette Summer,1978.0,105,3059.0,False,,,47.0,8.026170194946426,long
1712,tt0077651,Halloween,1978.0,91,260115.0,True,,,47.0,12.468882964346784,long
1976,tt0084887,Báttlétrúck,1982.0,91,1298.0,False,,,43.0,7.1693500166706,long
2155,tt0089271,The Adventures of Hercules,1985.0,88,1359.0,False,,,40.0,7.215239978730097,medium
2643,tt0101675,Dead Space,1991.0,72,1074.0,False,,,34.0,6.980075940561763,medium
3004,tt0112553,Bombay,1995.0,141,12268.0,True,,,30.0,9.414831034791183,very long
3466,tt0140090,Guna,1991.0,167,2638.0,True,,,34.0,7.878155336503324,very long
3542,tt0158714,Lady Snowblood,1973.0,97,13597.0,True,,,52.0,9.517678002086406,long
3814,tt0226872,Female Prisoner #701: Scorpion,1972.0,87,3923.0,True,,,53.0,8.274866820685254,medium
4002,tt0265029,America's Sweethearts,2001.0,102,57151.0,False,,,24.0,10.95346966423617,long
4043,tt0271200,Soul Assassin,2001.0,96,,False,,,24.0,,long
4081,tt0280424,Ámy's Ớrgásm,2001.0,87,1849.0,False,,,24.0,7.52294091807237,medium
4130,tt0288243,Taboo,2002.0,80,1885.0,False,,,23.0,7.542213463193403,medium
4204,tt0304722,Skinned Deep,2004.0,97,1658.0,False,,,21.0,7.413970290190444,long
4289,tt0323033,Laws of Attraction,2004.0,90,22997.0,False,,,21.0,10.04316253460861,medium
4363,tt0339334,Sprung! The Magic Roundabout,2005.0,85,3293.0,False,,,20.0,8.099857910737585,medium
4397,tt0349047,(T)Raumschiff Surprise - Periode 1,2004.0,87,15303.0,False,,,21.0,9.635869511120088,medium
4447,tt0361818,Kushi,2000.0,178,5229.0,True,,,25.0,8.56216655705897,very long
4465,tt0364751,Withớút á Páddlé,2004.0,95,45934.0,False,,,21.0,10.734982632705567,long
4594,tt0382898,The Basque Ball: Skin Against Stone,2003.0,110,1088.0,True,,,22.0,6.9930151229329605,long
4695,tt0402294,Iznogoud- Caliph Instead of the Caliph,2005.0,95,1798.0,False,,,20.0,7.4949862339505335,long
4734,tt0410097,Hustle & Flow,2005.0,116,39929.0,True,,,20.0,10.594883200057266,long
4861,tt0430381,Musafir,2004.0,151,1790.0,False,,,21.0,7.490529402060711,very long
5032,tt0466766,Drive Thru,2007.0,83,4352.0,False,,,18.0,8.378620541552298,medium
5045,tt0469494,There Will Be Blood,2007.0,158,552247.0,True,,,18.0,13.221752499727595,very long
5176,tt0493404,Brotherhood of Blood,2007.0,88,3297.0,False,,,18.0,8.101071503119543,medium
5319,tt0811066,Shootout at Lokhandwala,2007.0,122,9958.0,True,,,18.0,9.20623194393164,very long
5352,tt0825244,Conversations with My Gardener,2007.0,109,3464.0,True,,,18.0,8.150467911624004,long
5403,tt0857300,Ánánd,2004.0,180,2026.0,True,,,21.0,7.614312146452,very long
5429,tt0881320,Sanctum,2011.0,108,55055.0,False,,,14.0,10.916106128037262,long
5677,tt10413566,Tolo Tolo,2020.0,90,3154.0,False,,,5.0,8.056743774975313,medium
6019,tt11755300,Golondaaj,2021.0,150,1409.0,True,,,4.0,7.251344983372214,very long
6086,tt1205071,Paintball,2009.0,86,2544.0,False,,,16.0,7.841885928984623,medium
6444,tt1405810,Loose Cannons,2010.0,110,12314.0,True,,,15.0,9.418573310554638,long
6559,tt1488163,Trash Humpers,2009.0,78,4746.0,False,,,16.0,8.465268118551318,medium
6720,tt1592527,The Black Power Mixtape 1967-1975,2011.0,100,2312.0,True,,,14.0,7.746300662231439,long
6875,tt1699135,The Reunion,2011.0,90,2932.0,False,,,14.0,7.983781068977451,medium
7565,tt2366806,The Day of the Living Dead,2014.0,90,1812.0,False,,,11.0,7.502738210754851,medium
7634,tt2417154,Filmage: The Story of Descendents/All,2013.0,90,1125.0,True,,,12.0,7.026426808699636,medium
7917,tt3036548,Reminiscence: The Beginning,2014.0,100,2328.0,False,,,11.0,7.753194269884341,long
8263,tt3711510,The Warning,2018.0,92,,False,,,7.0,,long
8411,tt4058426,India's Daughter,2015.0,63,2076.0,True,,,10.0,7.638679823876112,medium
8432,tt4083572,Urge,2016.0,89,10345.0,False,,,9.0,9.24435525056346,medium
8482,tt4191054,Strángé Mágic,2015.0,99,10797.0,False,,,10.0,9.287116210778231,long
8696,tt4779326,Thé Wátér Mán,2020.0,91,,False,,,5.0,,long
8878,tt5266668,Rogue Warfare,2019.0,103,,False,,,6.0,,long
8958,tt5504168,Kshánám,2016.0,110,5160.0,True,,,9.0,8.548885638148727,long
9498,tt7321356,Some Time Later,2018.0,99,1347.0,False,,,7.0,7.206377291472252,long
9556,tt7549484,Firangi,2017.0,158,1155.0,False,,,8.0,7.052721049232323,very long
9588,tt7689966,Robin Williams: Come Inside My Mind,2018.0,117,7753.0,True,,,7.0,8.955964118230874,long
9793,tt8620646,An Affair to Die For,2019.0,82,1964.0,False,,,6.0,7.583247524303362,medium
9856,tt8992946,Cargo,2019.0,119,2804.0,False,,,6.0,7.9391588179567965,long
455,tt0040321,Enchantment,1948.0,100,1142.0,True,,,77.0,7.04141166379481,long
639,tt0048028,East of Eden,1955.0,118,43999.0,True,,,70.0,10.691944912900398,long
680,tt0049287,Gunslinger,1956.0,78,1623.0,False,,,69.0,7.392647520721623,medium
979,tt0057229,Thé Réd Lántérns,1963.0,132,1790.0,True,,,62.0,7.490529402060711,very long
1074,tt0059712,Ship of Fools,1965.0,149,5825.0,True,,,60.0,8.67008593751938,very long
1226,tt0063615,Two Comrades Served,1968.0,99,1092.0,True,,,57.0,6.996681488176539,long
1338,tt0066906,Le Chat,1971.0,86,2054.0,True,,,54.0,7.628031126930335,medium
1524,tt0071859,The Traveler,1974.0,83,1653.0,True,,,51.0,7.4109518755836366,medium
1672,tt0076348,Madame Rosa,1977.0,105,1320.0,True,,,48.0,7.186144304522325,long
1739,tt0078718,And Justice for All,1979.0,119,,True,,,46.0,,long
1857,tt0082410,Frankenstein Island,1981.0,97,1111.0,False,,,44.0,7.013915474810528,long
1917,tt0083652,Bill Cosby: Himself,1983.0,105,3533.0,True,,,42.0,8.170185652879642,long
2076,tt0086999,Bréákin' 2: Éléctric Bớớgálớớ,1984.0,94,4133.0,False,,,41.0,8.327000740241713,long
2338,tt0093493,Mannequin,1987.0,90,31030.0,False,,,38.0,10.342741983800368,medium
2407,tt0095082,Eight Men Out,1988.0,119,19805.0,True,,,37.0,9.893740201081249,long
2441,tt0095801,Bagdad Cafe,1987.0,95,13430.0,True,,,38.0,9.505320746909074,long
2594,tt0100107,Maniac Cop 2,1990.0,90,7042.0,False,,,35.0,8.85978949474541,medium
2798,tt0106466,Born Yesterday,1993.0,100,3909.0,False,,,32.0,8.271292652979412,long
2883,tt0109098,American Cyborg: Steel Warrior,1993.0,94,1457.0,False,,,32.0,7.284820912568604,long
3238,tt0118755,The Borrowers,1997.0,89,22030.0,False,,,28.0,10.000205831412565,medium
3382,tt0123390,Thé Miscéllánéớús Brigádé ớn thé Wátch,1971.0,95,,True,,,54.0,,long
3751,tt0206216,Railroad Man,1999.0,112,1147.0,True,,,26.0,7.045776576879511,long
3839,tt0235048,Wicked Spring,2002.0,102,1006.0,False,,,23.0,6.914730892718563,long
4095,tt0282179,Spiders II: Breeding Ground,2001.0,96,,False,,,24.0,,long
4302,tt0326965,In My Sléép,2010.0,104,2067.0,False,,,15.0,7.63433723562832,long
4483,tt0367631,D.É.B.S.,2004.0,91,15561.0,False,,,21.0,9.652587324176876,long
4730,tt0409072,Windstruck,2004.0,123,,True,,,21.0,,very long
5134,tt0486358,Jesus Camp,2006.0,84,27519.0,True,,,19.0,10.22266829204728,medium
5148,tt0488414,Omkara,2006.0,155,,True,,,19.0,,very long
5171,tt0492835,Thé King ánd thé Clớwn,2005.0,119,5403.0,True,,,20.0,8.59489469908009,long
5238,tt0765849,Our Daily Bread,2005.0,92,2590.0,True,,,20.0,7.85979918056211,long
5277,tt0790706,Crazy Love,2007.0,90,2540.0,True,,,18.0,7.840312983320164,medium
5346,tt0822868,Make It Happen,2008.0,90,6213.0,False,,,17.0,8.734560089952993,medium
5396,tt0848552,The Mad,2007.0,83,1804.0,False,,,18.0,7.498315870766981,medium
5525,tt0964517,The Fighter,2010.0,116,354050.0,True,,,15.0,12.777196249535754,long
5625,tt1023490,Il Divo,2008.0,110,17038.0,True,,,17.0,9.74326011321524,long
5757,tt1075747,Jớnáh Héx,2010.0,81,57550.0,False,,,15.0,10.960426790193678,medium
6053,tt1189073,The Skin I Live In,2011.0,120,146883.0,True,,,14.0,11.897398438598971,long
6543,tt1480649,Accused at 17,2009.0,90,1314.0,False,,,16.0,7.181591944611865,medium
7267,tt2071441,Dangerous Liaisons,2012.0,110,1908.0,False,,,13.0,7.554334823725748,long
7484,tt2290840,Masquerade,2012.0,131,6547.0,True,,,13.0,8.786914938491025,very long
7624,tt2404801,Kumki,2012.0,148,1401.0,True,,,13.0,7.2456550675945355,very long
7758,tt2645104,Romantik Komedi 2: Bekarliga Veda,2013.0,105,3303.0,False,,,12.0,8.102889134640868,long
7961,tt3122390,Beacon Point,2016.0,85,2735.0,False,,,9.0,7.914252278742441,medium
8461,tt4153828,Swift,2019.0,90,1010.0,False,,,6.0,6.918695219020472,medium
8483,tt4192656,Chúyé Dilé Mớn,2015.0,156,1712.0,True,,,10.0,7.44600149832412,very long
8590,tt4466490,Sieranevada,2016.0,173,5077.0,True,,,9.0,8.532672762264625,very long
8834,tt5157456,Viking,2016.0,142,4569.0,False,,,9.0,8.42726848388825,very long
8961,tt5512872,Be Somebody,2016.0,88,3926.0,False,,,9.0,8.27563105457801,medium
9025,tt5685006,Puppet Master: The Littlest Reich,2018.0,90,,False,,,7.0,,medium
9097,tt5836866,Thé Wớrk,2017.0,89,2207.0,True,,,8.0,7.699842407396986,medium
9121,tt5895028,13th,2016.0,100,34349.0,True,,,9.0,10.444357297650495,long
9346,tt6654316,Youth,2017.0,135,2905.0,True,,,8.0,7.974532844130228,very long
9650,tt7981492,Sabrina,2018.0,113,1662.0,False,,,7.0,7.416378479192928,long
9733,tt8329290,The Golem,2018.0,95,6440.0,False,,,7.0,8.77043908654689,long
9735,tt8332808,One Must Fall,2018.0,96,2515.0,False,,,7.0,7.830425617820331,long
9857,tt8995218,Z,2019.0,83,4828.0,False,,,6.0,8.482394685873542,medium
9964,tt9619798,Thé Wrớng Missy,2020.0,90,,False,,,5.0,,medium
504,tt0042192,All About Eve,1950.0,138,127110.0,True,,,75.0,11.752815999459404,very long
565,tt0044926,Moulin Rouge,1952.0,119,5391.0,True,,,73.0,8.592671652592143,long
636,tt0047990,Devdas,1955.0,159,1860.0,True,,,70.0,7.528869256642251,very long
854,tt0054115,Never Let Go,1960.0,90,1436.0,True,,,65.0,7.270312886079025,medium
864,tt0054248,Rocco and His Brothers,1960.0,179,18193.0,True,,,65.0,9.808847148382007,very long
987,tt0057503,New Tale of Zatoichi,1963.0,91,2012.0,True,,,62.0,7.607381425639791,long
1180,tt0062322,Dry Summer,1963.0,90,4539.0,True,,,62.0,8.420682291035394,medium
1259,tt0064612,My Night at Maud's,1969.0,110,12204.0,True,,,56.0,9.40960098282706,long
1566,tt0073424,Mother Kusters Goes to Heaven,1975.0,120,1895.0,True,,,50.0,7.547501682814967,long
1955,tt0084591,"Reuben, Reuben",1983.0,101,1205.0,True,,,42.0,7.095064377287131,long
2262,tt0091836,Réfớrm Schớớl Girls,1986.0,94,2421.0,False,,,39.0,7.792348924113037,long
2287,tt0092580,Aria,1987.0,90,2768.0,False,,,38.0,7.926241523170962,medium
2323,tt0093191,Wings of Desire,1987.0,128,68656.0,True,,,38.0,11.13687837249461,very long
2439,tt0095799,Otto - Der Neue Film,1987.0,82,2345.0,False,,,38.0,7.76046702921342,medium
2481,tt0097202,The Killer,1989.0,111,47393.0,True,,,36.0,10.766250917392474,long
2709,tt0103888,Brother's Keeper,1992.0,104,4010.0,True,,,33.0,8.296795865770052,long
2787,tt0106303,Arctic Blue,1993.0,95,1033.0,False,,,32.0,6.9411900550683745,long
2802,tt0106557,Children of the Corn II: The Final Sacrifice,1992.0,92,8272.0,False,,,33.0,9.020752479190183,long
2917,tt0109835,Frank & Jesse,1994.0,105,1447.0,False,,,31.0,7.277938572945661,long
3338,tt0120611,Blade,1998.0,120,260175.0,True,,,27.0,12.469113604065504,long
3883,tt0244709,Pavilion of Women,2001.0,116,1023.0,False,,,24.0,6.931471805599453,long
4076,tt0279781,Sorority Boys,2002.0,93,15490.0,False,,,23.0,9.648014489106362,long
4355,tt0338325,Pápárázzi,2004.0,84,14978.0,False,,,21.0,9.61440449916872,medium
4365,tt0339450,Names Engraved in Marble,2002.0,95,2159.0,True,,,23.0,7.67786350067821,long
4488,tt0368563,Possession,2009.0,90,7621.0,False,,,16.0,8.938794081433805,medium
4570,tt0380066,The Woods,2006.0,91,11359.0,False,,,19.0,9.337853692275143,long
4931,tt0446313,Dragon Heat,2005.0,110,1589.0,False,,,20.0,7.371489295214277,long
5219,tt0758758,Into the Wild,2007.0,148,600016.0,True,,,18.0,13.304713267130236,very long
5411,tt0865554,The Informers,2008.0,98,16456.0,False,,,17.0,9.708506197595383,long
5418,tt0870937,Open Graves,2009.0,88,3149.0,False,,,16.0,8.055157731819678,medium
5483,tt0922642,Tớớth ánd Náil,2007.0,94,3828.0,False,,,18.0,8.250358951477294,long
5775,tt1085799,"Chaos, This Is",2007.0,124,2000.0,True,,,18.0,7.601402334583733,very long
5881,tt11286314,Don't Look Up,2021.0,138,2005.0,True,,,4.0,7.603897968521881,very long
6055,tt1189340,The Lincoln Lawyer,2011.0,118,227284.0,True,,,14.0,12.333960015582111,long
6301,tt1320261,Gulliver's Travels,2010.0,85,,False,,,15.0,,medium
6401,tt1376213,Thé Ádvéntúrér: Thé Cúrsé ớf thé Midás Bớx,2013.0,100,6515.0,False,,,12.0,8.782015969721936,long
6869,tt1693843,Poolboy: Drowning Out the Fury,2011.0,90,2288.0,False,,,14.0,7.735870319952567,medium
7075,tt1854513,Blancanieves,2012.0,104,10796.0,True,,,13.0,9.28702359674714,long
7184,tt1966359,Fáthér Figúrés,2017.0,113,19292.0,False,,,8.0,9.867497614802973,long
7298,tt2094767,August 8,2012.0,120,2308.0,False,,,13.0,7.744569809354496,long
7307,tt2106675,ThanksKilling 3,2012.0,99,1025.0,False,,,13.0,6.933423025730715,long
7372,tt2180411,Into the Woods,2014.0,125,137634.0,False,,,11.0,11.832360532602358,very long
7519,tt2321341,Hớúsé ớf Bớdiés,2013.0,79,6352.0,False,,,12.0,8.756682421266532,medium
7549,tt2357788,Bridegroom,2013.0,80,,True,,,12.0,,medium
7629,tt2411144,Thé Qúéén ớf Spáin,2016.0,128,1918.0,False,,,9.0,7.5595594960077,very long
8156,tt3512606,Devil Within,2019.0,83,1380.0,False,,,6.0,7.2305631534092925,medium
8407,tt4047846,Home,2016.0,103,1104.0,True,,,9.0,7.007600613951853,long
8592,tt4467626,Scare Campaign,2016.0,80,3347.0,False,,,9.0,8.116118431609365,medium
8607,tt4518234,Cold of Kalandar,2015.0,130,1716.0,True,,,10.0,7.448333860897476,very long
8613,tt4532038,The War with Grandpa,2020.0,94,18446.0,False,,,5.0,9.82265703462158,long
8615,tt4537986,Manhunt,2017.0,106,3106.0,False,,,8.0,8.041412909393047,long
8654,tt4662420,All Nighter,2017.0,86,7003.0,False,,,8.0,8.854236693405742,medium
8722,tt4867110,Swipéd,2018.0,93,14568.0,False,,,7.0,9.586651262653996,long
8723,tt4871980,The Perfect Match,2016.0,96,3957.0,False,,,9.0,8.28349412616251,long
8761,tt4956984,Børning 2,2016.0,98,2265.0,False,,,9.0,7.725771441587952,long
8866,tt5238904,Assimilate,2019.0,93,6556.0,False,,,6.0,8.788288460263619,long
8918,tt5390504,Detroit,2017.0,143,51677.0,True,,,8.0,10.852787438017229,very long
8986,tt5580266,Thé Háté Ú Givé,2018.0,133,,True,,,7.0,,very long
9071,tt5773402,Dớminiớn,2018.0,120,3160.0,True,,,7.0,8.058643712215618,long
9093,tt5829040,Fún Mớm Dinnér,2017.0,81,5412.0,False,,,8.0,8.596558746796978,medium
9360,tt6733446,Hitsville: The Making of Motown,2019.0,112,1334.0,True,,,6.0,7.19668657083435,long
9438,tt7073710,What Keeps You Alive,2018.0,98,8099.0,False,,,7.0,8.99961934066053,long
198,tt0029314,Humanity and Paper Balloons,1937.0,86,1995.0,True,,,88.0,7.59890045687141,medium
339,tt0035640,The Ape Man,1943.0,64,1287.0,False,,,82.0,7.160845906664299,medium
396,tt0038120,Story of G.I. Joe,1945.0,108,3217.0,True,,,80.0,8.076515327552329,long
421,tt0039074,Utamaro and His Five Women,1946.0,106,1250.0,True,,,79.0,7.1316985104669115,long
632,tt0047849,Bad Day at Black Rock,1955.0,81,20848.0,True,,,70.0,9.945061264446057,medium
837,tt0053746,The Lady with the Dog,1960.0,83,,True,,,65.0,,medium
940,tt0056127,Jớúrnéy tớ thé Sévénth Plánét,1962.0,77,,False,,,63.0,,medium
1252,tt0064429,High School,1968.0,75,1923.0,True,,,57.0,7.562161631225652,medium
1969,tt0084780,A Tight Spot,1982.0,92,3217.0,True,,,43.0,8.076515327552329,long
2368,tt0094077,Surf Nazis Must Die,1987.0,83,5584.0,False,,,38.0,8.6278397115033,medium
2619,tt0100904,Watchers II,1990.0,101,1084.0,False,,,35.0,6.98933526597456,long
2772,tt0105602,Titớ ánd Mé,1992.0,118,5587.0,True,,,33.0,8.628376720376853,long
2898,tt0109456,Color of Night,1994.0,121,23641.0,False,,,31.0,10.070780070310322,very long
2978,tt0111216,Slaughter of the Innocents,1993.0,104,1020.0,False,,,32.0,6.928537818164665,long
3302,tt0119887,The Pest,1997.0,84,8383.0,False,,,28.0,9.034080406560824,medium
3315,tt0120125,The Barber of Siberia,1998.0,180,,True,,,27.0,,very long
3444,tt0135673,The Auntie from Chicago,1957.0,72,1616.0,True,,,68.0,7.388327859577107,medium
3684,tt0187318,Moondram Pirai,1982.0,143,2783.0,True,,,43.0,7.931644021454311,very long
3686,tt0188030,Butterfly,1999.0,96,8794.0,True,,,26.0,9.081938657171658,long
4398,tt0349113,Ax 'Em,1992.0,71,1968.0,False,,,33.0,7.585281078639126,medium
4472,tt0366518,Breaking Dawn,2004.0,87,1574.0,False,,,21.0,7.362010551259734,medium
4564,tt0379240,Dead Fish,2005.0,98,3331.0,False,,,20.0,8.111328003286733,long
4573,tt0380420,Freshman Orientation,2004.0,92,,False,,,21.0,,long
4803,tt0422460,2 Girls,2005.0,107,1598.0,False,,,20.0,7.377133712833954,long
5008,tt0462244,Daddy Day Camp,2007.0,89,16469.0,False,,,18.0,9.709295823171686,medium
5102,tt0479143,Rớcky Bálbớá,2006.0,102,,True,,,19.0,,long
5610,tt10192566,Alone,2020.0,92,2902.0,False,,,5.0,7.97349996402463,long
5936,tt1142433,Pớst Grád,2009.0,88,14136.0,False,,,16.0,9.556550752867032,medium
6287,tt1313092,Ánimál Kingdớm,2010.0,113,56634.0,True,,,15.0,10.944382447634814,long
6311,tt13265876,Apex,2021.0,94,2898.0,False,,,4.0,7.972121128921655,long
